SiteID, 70784.0,Site Timezone,-5.0,Data Timezone,0
Longitude, -75.000671
Latitude, 40.016705
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2010,1,1,23,45,11.865,1.999
2010,1,1,23,50,11.798,1.996
2010,1,1,23,55,11.743,1.994
2010,1,2,0,0,11.648,1.99
2010,1,2,0,5,11.48,1.983
2010,1,2,0,10,11.282,1.975
2010,1,2,0,15,11.047,1.965
2010,1,2,0,20,10.873000000000001,1.957
2010,1,2,0,25,10.8,1.948
2010,1,2,0,30,10.742,1.942
2010,1,2,0,35,10.825000000000001,1.952
2010,1,2,0,40,11.045,1.966
2010,1,2,0,45,11.307,1.976
2010,1,2,0,50,11.554,1.987
2010,1,2,0,55,11.783,1.996
2010,1,2,1,0,11.975,2.0
2010,1,2,1,5,12.109,2.0
2010,1,2,1,10,12.128,2.0
2010,1,2,1,15,12.103,2.0
2010,1,2,1,20,12.039,2.0
2010,1,2,1,25,11.978,2.0
2010,1,2,1,30,11.935,2.0
2010,1,2,1,35,11.893,2.0
2010,1,2,1,40,11.862,2.0
2010,1,2,1,45,11.874,2.0
2010,1,2,1,50,11.936,2.0
2010,1,2,1,55,11.99,2.0
2010,1,2,2,0,12.036,2.0
2010,1,2,2,5,12.1,2.0
2010,1,2,2,10,12.186,2.0
2010,1,2,2,15,12.274000000000001,2.0
2010,1,2,2,20,12.253,2.0
2010,1,2,2,25,12.369,2.0
2010,1,2,2,30,12.298,2.0
2010,1,2,2,35,12.213000000000001,2.0
2010,1,2,2,40,12.185,2.0
2010,1,2,2,45,12.152000000000001,2.0
2010,1,2,2,50,12.14,2.0
2010,1,2,2,55,12.167,2.0
2010,1,2,3,0,12.433,2.0
2010,1,2,3,5,12.457,2.0
2010,1,2,3,10,12.357000000000001,2.0
2010,1,2,3,15,12.259,2.0
2010,1,2,3,20,12.158,2.0
2010,1,2,3,25,12.039,2.0
2010,1,2,3,30,11.893,2.0
2010,1,2,3,35,11.728,1.995
2010,1,2,3,40,11.542,1.987
2010,1,2,3,45,11.407,1.982
2010,1,2,3,50,11.322000000000001,1.978
2010,1,2,3,55,11.215,1.974
2010,1,2,4,0,11.13,1.971
2010,1,2,4,5,11.112,1.97
2010,1,2,4,10,11.112,1.97
2010,1,2,4,15,11.081,1.969
2010,1,2,4,20,11.014,1.966
2010,1,2,4,25,11.014,1.966
2010,1,2,4,30,10.938,1.963
2010,1,2,4,35,10.895,1.961
2010,1,2,4,40,10.88,1.96
2010,1,2,4,45,10.84,1.959
2010,1,2,4,50,10.8,1.954
2010,1,2,4,55,10.819,1.956
2010,1,2,5,0,10.828,1.957
2010,1,2,5,5,10.73,1.945
2010,1,2,5,10,10.495000000000001,1.9160000000000001
2010,1,2,5,15,10.242,1.8840000000000001
2010,1,2,5,20,10.052,1.86
2010,1,2,5,25,9.982000000000001,1.852
2010,1,2,5,30,9.967,1.85
2010,1,2,5,35,9.964,1.849
2010,1,2,5,40,9.921,1.844
2010,1,2,5,45,9.927,1.845
2010,1,2,5,50,9.924,1.845
2010,1,2,5,55,9.942,1.847
2010,1,2,6,0,10.0,1.854
2010,1,2,6,5,9.863,1.837
2010,1,2,6,10,9.817,1.827
2010,1,2,6,15,9.802,1.823
2010,1,2,6,20,9.838000000000001,1.833
2010,1,2,6,25,9.866,1.838
2010,1,2,6,30,9.841000000000001,1.834
2010,1,2,6,35,9.851,1.836
2010,1,2,6,40,9.866,1.838
2010,1,2,6,45,9.902000000000001,1.842
2010,1,2,6,50,9.689,1.793
2010,1,2,6,55,9.759,1.812
2010,1,2,7,0,9.887,1.841
2010,1,2,7,5,9.927,1.846
2010,1,2,7,10,9.982000000000001,1.853
2010,1,2,7,15,10.009,1.856
2010,1,2,7,20,9.982000000000001,1.853
2010,1,2,7,25,9.951,1.849
2010,1,2,7,30,9.912,1.844
2010,1,2,7,35,9.896,1.842
2010,1,2,7,40,9.835,1.833
2010,1,2,7,45,9.777000000000001,1.818
2010,1,2,7,50,9.777000000000001,1.818
2010,1,2,7,55,9.777000000000001,1.818
2010,1,2,8,0,9.732,1.806
2010,1,2,8,5,9.671,1.7890000000000001
2010,1,2,8,10,9.564,1.76
2010,1,2,8,15,9.472,1.736
2010,1,2,8,20,9.436,1.726
2010,1,2,8,25,9.433,1.725
2010,1,2,8,30,9.42,1.722
2010,1,2,8,35,9.411,1.719
2010,1,2,8,40,9.371,1.709
2010,1,2,8,45,9.359,1.705
2010,1,2,8,50,9.344,1.701
2010,1,2,8,55,9.304,1.69
2010,1,2,9,0,9.301,1.69
2010,1,2,9,5,9.362,1.706
2010,1,2,9,10,9.442,1.728
2010,1,2,9,15,9.5,1.743
2010,1,2,9,20,9.555,1.758
2010,1,2,9,25,9.625,1.7770000000000001
2010,1,2,9,30,9.686,1.793
2010,1,2,9,35,9.805,1.826
2010,1,2,9,40,9.967,1.851
2010,1,2,9,45,10.159,1.875
2010,1,2,9,50,10.336,1.897
2010,1,2,9,55,10.455,1.9120000000000001
2010,1,2,10,0,10.516,1.92
2010,1,2,10,5,10.555,1.925
2010,1,2,10,10,10.546,1.924
2010,1,2,10,15,10.485,1.9160000000000001
2010,1,2,10,20,10.452,1.9120000000000001
2010,1,2,10,25,10.458,1.9120000000000001
2010,1,2,10,30,10.543000000000001,1.923
2010,1,2,10,35,10.699,1.943
2010,1,2,10,40,10.9,1.962
2010,1,2,10,45,11.068,1.969
2010,1,2,10,50,11.19,1.974
2010,1,2,10,55,11.26,1.977
2010,1,2,11,0,11.285,1.978
2010,1,2,11,5,11.273,1.977
2010,1,2,11,10,11.294,1.978
2010,1,2,11,15,11.324,1.979
2010,1,2,11,20,11.288,1.978
2010,1,2,11,25,11.251,1.976
2010,1,2,11,30,11.282,1.978
2010,1,2,11,35,11.386000000000001,1.982
2010,1,2,11,40,11.511000000000001,1.987
2010,1,2,11,45,11.56,1.989
2010,1,2,11,50,11.59,1.99
2010,1,2,11,55,11.703,1.995
2010,1,2,12,0,11.733,1.996
2010,1,2,12,5,11.734,1.996
2010,1,2,12,10,11.77,1.998
2010,1,2,12,15,11.798,1.999
2010,1,2,12,20,11.84,2.0
2010,1,2,12,25,11.856,2.0
2010,1,2,12,30,11.85,2.0
2010,1,2,12,35,11.953,2.0
2010,1,2,12,40,12.005,2.0
2010,1,2,12,45,12.024000000000001,2.0
2010,1,2,12,50,12.042,2.0
2010,1,2,12,55,11.978,2.0
2010,1,2,13,0,11.926,2.0
2010,1,2,13,5,11.893,2.0
2010,1,2,13,10,11.816,2.0
2010,1,2,13,15,11.734,1.996
2010,1,2,13,20,11.621,1.992
2010,1,2,13,25,11.612,1.991
2010,1,2,13,30,11.539,1.988
2010,1,2,13,35,11.621,1.992
2010,1,2,13,40,11.637,1.992
2010,1,2,13,45,11.618,1.992
2010,1,2,13,50,11.646,1.993
2010,1,2,13,55,11.722,1.996
2010,1,2,14,0,11.698,1.995
2010,1,2,14,5,11.768,1.998
2010,1,2,14,10,11.804,1.999
2010,1,2,14,15,11.817,2.0
2010,1,2,14,20,11.914,2.0
2010,1,2,14,25,11.978,2.0
2010,1,2,14,30,12.076,2.0
2010,1,2,14,35,12.198,2.0
2010,1,2,14,40,12.192,2.0
2010,1,2,14,45,12.158,2.0
2010,1,2,14,50,12.171,2.0
2010,1,2,14,55,12.21,2.0
2010,1,2,15,0,12.290000000000001,2.0
2010,1,2,15,5,12.372,2.0
2010,1,2,15,10,12.457,2.0
2010,1,2,15,15,12.534,2.0
2010,1,2,15,20,12.558,2.0
2010,1,2,15,25,12.552,2.0
2010,1,2,15,30,12.601,2.0
2010,1,2,15,35,12.65,2.0
2010,1,2,15,40,12.695,2.0
2010,1,2,15,45,12.732000000000001,2.0
2010,1,2,15,50,12.747,2.0
2010,1,2,15,55,12.787,2.0
2010,1,2,16,0,12.848,2.0
2010,1,2,16,5,12.882,2.0
2010,1,2,16,10,12.9,2.0
2010,1,2,16,15,12.894,2.0
2010,1,2,16,20,12.879,2.0
2010,1,2,16,25,12.863,2.0
2010,1,2,16,30,12.882,2.0
2010,1,2,16,35,12.903,2.0
2010,1,2,16,40,12.918000000000001,2.0
2010,1,2,16,45,12.933,2.0
2010,1,2,16,50,12.924,2.0
2010,1,2,16,55,12.912,2.0
2010,1,2,17,0,12.918000000000001,2.0
2010,1,2,17,5,12.909,2.0
2010,1,2,17,10,12.909,2.0
2010,1,2,17,15,12.927,2.0
2010,1,2,17,20,12.952,2.0
2010,1,2,17,25,12.985,2.0
2010,1,2,17,30,13.019,2.0
2010,1,2,17,35,13.083,2.0
2010,1,2,17,40,13.162,2.0
2010,1,2,17,45,13.223,2.0
2010,1,2,17,50,13.245000000000001,2.0
2010,1,2,17,55,13.245000000000001,2.0
2010,1,2,18,0,13.251,2.0
2010,1,2,18,5,13.263,2.0
2010,1,2,18,10,13.26,2.0
2010,1,2,18,15,13.284,2.0
2010,1,2,18,20,13.303,2.0
2010,1,2,18,25,13.327,2.0
2010,1,2,18,30,13.345,2.0
2010,1,2,18,35,13.327,2.0
2010,1,2,18,40,13.303,2.0
2010,1,2,18,45,13.287,2.0
2010,1,2,18,50,13.257,2.0
2010,1,2,18,55,13.248000000000001,2.0
2010,1,2,19,0,13.242,2.0
2010,1,2,19,5,13.245000000000001,2.0
2010,1,2,19,10,13.263,2.0
2010,1,2,19,15,13.3,2.0
2010,1,2,19,20,13.327,2.0
2010,1,2,19,25,13.382,2.0
2010,1,2,19,30,13.446,2.0
2010,1,2,19,35,13.498000000000001,2.0
2010,1,2,19,40,13.544,2.0
2010,1,2,19,45,13.571,2.0
2010,1,2,19,50,13.568,2.0
2010,1,2,19,55,13.559000000000001,2.0
2010,1,2,20,0,13.55,2.0
2010,1,2,20,5,13.507,2.0
2010,1,2,20,10,13.477,2.0
2010,1,2,20,15,13.437000000000001,2.0
2010,1,2,20,20,13.385,2.0
2010,1,2,20,25,13.336,2.0
2010,1,2,20,30,13.312000000000001,2.0
2010,1,2,20,35,13.272,2.0
2010,1,2,20,40,13.266,2.0
2010,1,2,20,45,13.257,2.0
2010,1,2,20,50,13.147,2.0
2010,1,2,20,55,13.165000000000001,2.0
2010,1,2,21,0,13.242,2.0
2010,1,2,21,5,13.092,2.0
2010,1,2,21,10,13.129,2.0
2010,1,2,21,15,13.171000000000001,2.0
2010,1,2,21,20,13.065,2.0
2010,1,2,21,25,12.976,2.0
2010,1,2,21,30,12.943,2.0
2010,1,2,21,35,12.82,2.0
2010,1,2,21,40,12.619,2.0
2010,1,2,21,45,12.439,2.0
2010,1,2,21,50,12.290000000000001,2.0
2010,1,2,21,55,11.942,2.0
2010,1,2,22,0,11.805,2.0
2010,1,2,22,5,11.777000000000001,1.999
2010,1,2,22,10,11.768,1.998
2010,1,2,22,15,11.784,1.999
2010,1,2,22,20,11.790000000000001,1.999
2010,1,2,22,25,11.829,2.0
2010,1,2,22,30,11.909,2.0
2010,1,2,22,35,12.153,2.0
2010,1,2,22,40,12.599,2.0
2010,1,2,22,45,13.233,2.0
2010,1,2,22,50,13.777000000000001,2.0
2010,1,2,22,55,14.335,2.0
2010,1,2,23,0,14.808,2.0
2010,1,2,23,5,15.107000000000001,2.0
2010,1,2,23,10,15.18,2.0
2010,1,2,23,15,14.932,2.0
2010,1,2,23,20,14.548,2.0
2010,1,2,23,25,14.169,2.0
2010,1,2,23,30,13.959,2.0
2010,1,2,23,35,13.962,2.0
2010,1,2,23,40,13.956,2.0
2010,1,2,23,45,13.953,2.0
2010,1,2,23,50,13.873000000000001,2.0
2010,1,2,23,55,13.742,2.0
2010,1,3,0,0,13.63,2.0
2010,1,3,0,5,13.657,2.0
2010,1,3,0,10,13.77,2.0
2010,1,3,0,15,13.975,2.0
2010,1,3,0,20,14.252,2.0
2010,1,3,0,25,14.551,2.0
2010,1,3,0,30,14.737,2.0
2010,1,3,0,35,14.771,2.0
2010,1,3,0,40,14.664,2.0
2010,1,3,0,45,14.334,2.0
2010,1,3,0,50,13.968,2.0
2010,1,3,0,55,13.605,2.0
2010,1,3,1,0,13.382,2.0
2010,1,3,1,5,13.272,2.0
2010,1,3,1,10,13.278,2.0
2010,1,3,1,15,13.364,2.0
2010,1,3,1,20,13.471,2.0
2010,1,3,1,25,13.565,2.0
2010,1,3,1,30,13.666,2.0
2010,1,3,1,35,13.767,2.0
2010,1,3,1,40,13.849,2.0
2010,1,3,1,45,13.916,2.0
2010,1,3,1,50,13.995000000000001,2.0
2010,1,3,1,55,14.084,2.0
2010,1,3,2,0,14.172,2.0
2010,1,3,2,5,14.236,2.0
2010,1,3,2,10,14.282,2.0
2010,1,3,2,15,14.304,2.0
2010,1,3,2,20,14.307,2.0
2010,1,3,2,25,14.291,2.0
2010,1,3,2,30,14.239,2.0
2010,1,3,2,35,14.120000000000001,2.0
2010,1,3,2,40,13.983,2.0
2010,1,3,2,45,13.83,2.0
2010,1,3,2,50,13.699,2.0
2010,1,3,2,55,13.583,2.0
2010,1,3,3,0,13.452,2.0
2010,1,3,3,5,13.302,2.0
2010,1,3,3,10,13.147,2.0
2010,1,3,3,15,12.985,2.0
2010,1,3,3,20,12.811,2.0
2010,1,3,3,25,12.646,2.0
2010,1,3,3,30,12.524000000000001,2.0
2010,1,3,3,35,12.43,2.0
2010,1,3,3,40,12.338000000000001,2.0
2010,1,3,3,45,12.268,2.0
2010,1,3,3,50,12.204,2.0
2010,1,3,3,55,12.131,2.0
2010,1,3,4,0,12.045,2.0
2010,1,3,4,5,11.929,2.0
2010,1,3,4,10,11.819,2.0
2010,1,3,4,15,11.734,2.0
2010,1,3,4,20,11.691,1.998
2010,1,3,4,25,11.676,1.997
2010,1,3,4,30,11.645,1.996
2010,1,3,4,35,11.627,1.995
2010,1,3,4,40,11.606,1.994
2010,1,3,4,45,11.584,1.993
2010,1,3,4,50,11.566,1.993
2010,1,3,4,55,11.551,1.992
2010,1,3,5,0,11.517,1.991
2010,1,3,5,5,11.502,1.99
2010,1,3,5,10,11.526,1.991
2010,1,3,5,15,11.566,1.993
2010,1,3,5,20,11.615,1.995
2010,1,3,5,25,11.718,1.999
2010,1,3,5,30,11.859,2.0
2010,1,3,5,35,11.978,2.0
2010,1,3,5,40,12.106,2.0
2010,1,3,5,45,12.246,2.0
2010,1,3,5,50,12.423,2.0
2010,1,3,5,55,12.576,2.0
2010,1,3,6,0,12.701,2.0
2010,1,3,6,5,12.826,2.0
2010,1,3,6,10,12.957,2.0
2010,1,3,6,15,12.97,2.0
2010,1,3,6,20,12.979000000000001,2.0
2010,1,3,6,25,12.994,2.0
2010,1,3,6,30,13.016,2.0
2010,1,3,6,35,13.040000000000001,2.0
2010,1,3,6,40,13.052,2.0
2010,1,3,6,45,13.101,2.0
2010,1,3,6,50,13.159,2.0
2010,1,3,6,55,13.205,2.0
2010,1,3,7,0,13.214,2.0
2010,1,3,7,5,13.187,2.0
2010,1,3,7,10,13.181000000000001,2.0
2010,1,3,7,15,13.15,2.0
2010,1,3,7,20,13.074,2.0
2010,1,3,7,25,13.004,2.0
2010,1,3,7,30,13.016,2.0
2010,1,3,7,35,13.040000000000001,2.0
2010,1,3,7,40,13.074,2.0
2010,1,3,7,45,13.092,2.0
2010,1,3,7,50,12.979000000000001,2.0
2010,1,3,7,55,12.781,2.0
2010,1,3,8,0,12.519,2.0
2010,1,3,8,5,12.372,2.0
2010,1,3,8,10,12.272,2.0
2010,1,3,8,15,12.183,2.0
2010,1,3,8,20,12.156,2.0
2010,1,3,8,25,12.198,2.0
2010,1,3,8,30,12.11,2.0
2010,1,3,8,35,12.037,2.0
2010,1,3,8,40,11.979000000000001,2.0
2010,1,3,8,45,11.982000000000001,2.0
2010,1,3,8,50,12.049,2.0
2010,1,3,8,55,12.238,2.0
2010,1,3,9,0,12.369,2.0
2010,1,3,9,5,12.811,2.0
2010,1,3,9,10,12.857000000000001,2.0
2010,1,3,9,15,12.833,2.0
2010,1,3,9,20,12.808,2.0
2010,1,3,9,25,12.708,2.0
2010,1,3,9,30,12.564,2.0
2010,1,3,9,35,12.579,2.0
2010,1,3,9,40,12.518,2.0
2010,1,3,9,45,12.411,2.0
2010,1,3,9,50,12.347,2.0
2010,1,3,9,55,12.283,2.0
2010,1,3,10,0,12.244,2.0
2010,1,3,10,5,12.204,2.0
