SiteID, 70784.0,Site Timezone,-5.0,Data Timezone,0
Longitude, -75.000671
Latitude, 40.016705
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2007,1,1,15,50,2.884,0.009000000000000001
2007,1,1,15,55,3.497,0.057
2007,1,1,16,0,3.854,0.091
2007,1,1,16,5,3.451,0.053
2007,1,1,16,10,3.463,0.054
2007,1,1,16,15,3.781,0.084
2007,1,1,16,20,2.89,0.009000000000000001
2007,1,1,16,25,3.149,0.024
2007,1,1,16,30,2.8810000000000002,0.009000000000000001
2007,1,1,16,35,3.567,0.064
2007,1,1,16,40,4.156,0.13
2007,1,1,16,45,3.5300000000000002,0.061
2007,1,1,16,50,2.545,0.005
2007,1,1,16,55,2.795,0.008
2007,1,1,17,0,3.472,0.055
2007,1,1,17,5,2.737,0.007
2007,1,1,17,10,1.981,0.0
2007,1,1,17,15,2.386,0.004
2007,1,1,17,20,2.472,0.005
2007,1,1,17,25,2.619,0.006
2007,1,1,17,30,3.1470000000000002,0.024
2007,1,1,17,35,4.388,0.169
2007,1,1,17,40,3.863,0.092
2007,1,1,17,45,2.622,0.006
2007,1,1,17,50,3.9610000000000003,0.10200000000000001
2007,1,1,17,55,3.799,0.08600000000000001
2007,1,1,18,0,3.54,0.062
2007,1,1,18,5,3.424,0.051000000000000004
2007,1,1,18,10,3.2960000000000003,0.038
2007,1,1,18,15,3.192,0.028
2007,1,1,18,20,2.701,0.007
2007,1,1,18,25,2.939,0.01
2007,1,1,18,30,2.96,0.01
2007,1,1,18,35,2.847,0.009000000000000001
2007,1,1,18,40,2.6,0.006
2007,1,1,18,45,2.4170000000000003,0.004
2007,1,1,18,50,2.221,0.002
2007,1,1,18,55,2.1270000000000002,0.001
2007,1,1,19,0,1.9100000000000001,0.0
2007,1,1,19,5,1.776,0.0
2007,1,1,19,10,1.702,0.0
2007,1,1,19,15,1.709,0.0
2007,1,1,19,20,1.6380000000000001,0.0
2007,1,1,19,25,1.641,0.0
2007,1,1,19,30,1.608,0.0
2007,1,1,19,35,1.58,0.0
2007,1,1,19,40,1.571,0.0
2007,1,1,19,45,1.55,0.0
2007,1,1,19,50,1.489,0.0
2007,1,1,19,55,1.449,0.0
2007,1,1,20,0,1.495,0.0
2007,1,1,20,5,1.541,0.0
2007,1,1,20,10,1.562,0.0
2007,1,1,20,15,1.596,0.0
2007,1,1,20,20,1.721,0.0
2007,1,1,20,25,1.8,0.0
2007,1,1,20,30,1.843,0.0
2007,1,1,20,35,1.98,0.0
2007,1,1,20,40,2.047,0.0
2007,1,1,20,45,2.172,0.001
2007,1,1,20,50,2.31,0.003
2007,1,1,20,55,2.423,0.004
2007,1,1,21,0,2.49,0.005
2007,1,1,21,5,2.5540000000000003,0.005
2007,1,1,21,10,2.609,0.006
2007,1,1,21,15,2.6,0.006
2007,1,1,21,20,2.649,0.006
2007,1,1,21,25,2.743,0.007
2007,1,1,21,30,2.908,0.009000000000000001
2007,1,1,21,35,3.121,0.021
2007,1,1,21,40,3.265,0.035
2007,1,1,21,45,3.4050000000000002,0.048
2007,1,1,21,50,3.68,0.074
2007,1,1,21,55,3.726,0.079
2007,1,1,22,0,4.235,0.14200000000000002
2007,1,1,22,5,4.5920000000000005,0.201
2007,1,1,22,10,4.269,0.148
2007,1,1,22,15,3.906,0.096
2007,1,1,22,20,3.759,0.082
2007,1,1,22,25,3.753,0.081
2007,1,1,22,30,3.759,0.082
2007,1,1,22,35,3.787,0.084
2007,1,1,22,40,3.857,0.091
2007,1,1,22,45,3.951,0.1
2007,1,1,22,50,4.043,0.111
2007,1,1,22,55,4.1290000000000004,0.125
2007,1,1,23,0,4.229,0.14200000000000002
2007,1,1,23,5,4.348,0.161
2007,1,1,23,10,4.501,0.186
2007,1,1,23,15,4.684,0.216
2007,1,1,23,20,4.864,0.246
2007,1,1,23,25,5.041,0.277
2007,1,1,23,30,5.23,0.321
2007,1,1,23,35,5.4350000000000005,0.368
2007,1,1,23,40,5.722,0.434
2007,1,1,23,45,6.045,0.511
2007,1,1,23,50,6.369,0.61
2007,1,1,23,55,6.704,0.711
2007,1,2,0,0,7.0280000000000005,0.81
2007,1,2,0,5,7.309,0.917
2007,1,2,0,10,7.559,1.0130000000000001
2007,1,2,0,15,7.809,1.109
2007,1,2,0,20,8.068,1.208
2007,1,2,0,25,8.303,1.297
2007,1,2,0,30,8.477,1.362
2007,1,2,0,35,8.563,1.395
2007,1,2,0,40,8.584,1.403
2007,1,2,0,45,8.627,1.42
2007,1,2,0,50,8.719,1.454
2007,1,2,0,55,8.816,1.492
2007,1,2,1,0,8.951,1.543
2007,1,2,1,5,9.082,1.586
2007,1,2,1,10,9.21,1.62
2007,1,2,1,15,9.387,1.667
2007,1,2,1,20,9.424,1.678
2007,1,2,1,25,9.540000000000001,1.71
2007,1,2,1,30,9.692,1.7510000000000001
2007,1,2,1,35,9.94,1.818
2007,1,2,1,40,10.501,1.897
2007,1,2,1,45,11.048,1.961
2007,1,2,1,50,11.557,1.981
2007,1,2,1,55,11.856,1.993
2007,1,2,2,0,12.122,2.0
2007,1,2,2,5,12.113,2.0
2007,1,2,2,10,12.027000000000001,2.0
2007,1,2,2,15,11.99,1.999
2007,1,2,2,20,11.951,1.998
2007,1,2,2,25,11.981,1.999
2007,1,2,2,30,11.945,1.998
2007,1,2,2,35,11.932,1.997
2007,1,2,2,40,11.844,1.994
2007,1,2,2,45,11.78,1.991
2007,1,2,2,50,11.835,1.993
2007,1,2,2,55,11.917,1.997
2007,1,2,3,0,11.954,1.998
2007,1,2,3,5,11.954,1.999
2007,1,2,3,10,11.984,2.0
2007,1,2,3,15,11.945,1.998
2007,1,2,3,20,11.838000000000001,1.994
2007,1,2,3,25,11.737,1.99
2007,1,2,3,30,11.786,1.992
2007,1,2,3,35,12.055,2.0
2007,1,2,3,40,12.186,2.0
2007,1,2,3,45,11.999,2.0
2007,1,2,3,50,11.545,1.982
2007,1,2,3,55,11.145,1.966
2007,1,2,4,0,10.895,1.951
2007,1,2,4,5,10.791,1.938
2007,1,2,4,10,10.767,1.935
2007,1,2,4,15,10.846,1.945
2007,1,2,4,20,11.001,1.961
2007,1,2,4,25,11.148,1.967
2007,1,2,4,30,11.294,1.973
2007,1,2,4,35,11.367,1.976
2007,1,2,4,40,11.422,1.978
2007,1,2,4,45,11.212,1.969
2007,1,2,4,50,10.898,1.953
2007,1,2,4,55,10.532,1.907
2007,1,2,5,0,10.275,1.8760000000000001
2007,1,2,5,5,10.184000000000001,1.865
2007,1,2,5,10,10.291,1.8780000000000001
2007,1,2,5,15,10.443,1.897
2007,1,2,5,20,10.461,1.899
2007,1,2,5,25,10.47,1.901
2007,1,2,5,30,10.513,1.9060000000000001
2007,1,2,5,35,10.568,1.913
2007,1,2,5,40,10.797,1.942
2007,1,2,5,45,11.191,1.969
2007,1,2,5,50,11.435,1.979
2007,1,2,5,55,11.353,1.976
2007,1,2,6,0,11.27,1.973
2007,1,2,6,5,11.28,1.973
2007,1,2,6,10,11.258000000000001,1.972
2007,1,2,6,15,11.237,1.971
2007,1,2,6,20,11.23,1.971
2007,1,2,6,25,11.185,1.969
2007,1,2,6,30,11.05,1.964
2007,1,2,6,35,10.803,1.944
2007,1,2,6,40,10.452,1.9000000000000001
2007,1,2,6,45,10.556000000000001,1.913
2007,1,2,6,50,11.109,1.966
2007,1,2,6,55,11.747,1.993
2007,1,2,7,0,12.085,2.0
2007,1,2,7,5,12.21,2.0
2007,1,2,7,10,12.176,2.0
2007,1,2,7,15,12.143,2.0
2007,1,2,7,20,12.124,2.0
2007,1,2,7,25,12.06,2.0
2007,1,2,7,30,12.069,2.0
2007,1,2,7,35,11.908,1.999
2007,1,2,7,40,11.679,1.99
2007,1,2,7,45,11.645,1.989
2007,1,2,7,50,11.74,1.993
2007,1,2,7,55,11.771,1.994
2007,1,2,8,0,11.694,1.991
2007,1,2,8,5,11.481,1.982
2007,1,2,8,10,11.206,1.971
2007,1,2,8,15,11.06,1.965
2007,1,2,8,20,11.249,1.973
2007,1,2,8,25,11.695,1.991
2007,1,2,8,30,12.116,2.0
2007,1,2,8,35,12.363,2.0
2007,1,2,8,40,12.451,2.0
2007,1,2,8,45,12.472,2.0
2007,1,2,8,50,12.494,2.0
2007,1,2,8,55,12.485,2.0
2007,1,2,9,0,12.445,2.0
2007,1,2,9,5,12.387,2.0
2007,1,2,9,10,12.338000000000001,2.0
2007,1,2,9,15,12.36,2.0
2007,1,2,9,20,12.43,2.0
2007,1,2,9,25,12.47,2.0
2007,1,2,9,30,12.473,2.0
2007,1,2,9,35,12.515,2.0
2007,1,2,9,40,12.573,2.0
2007,1,2,9,45,12.619,2.0
2007,1,2,9,50,12.638,2.0
2007,1,2,9,55,12.702,2.0
2007,1,2,10,0,12.848,2.0
2007,1,2,10,5,13.028,2.0
2007,1,2,10,10,13.165000000000001,2.0
2007,1,2,10,15,13.22,2.0
2007,1,2,10,20,13.22,2.0
2007,1,2,10,25,13.217,2.0
2007,1,2,10,30,13.22,2.0
2007,1,2,10,35,13.18,2.0
2007,1,2,10,40,13.028,2.0
2007,1,2,10,45,12.82,2.0
2007,1,2,10,50,12.576,2.0
2007,1,2,10,55,12.363,2.0
2007,1,2,11,0,12.222,2.0
2007,1,2,11,5,12.128,2.0
2007,1,2,11,10,12.073,2.0
2007,1,2,11,15,12.036,2.0
2007,1,2,11,20,12.042,2.0
2007,1,2,11,25,12.021,2.0
2007,1,2,11,30,11.938,2.0
2007,1,2,11,35,11.838000000000001,1.998
2007,1,2,11,40,11.758000000000001,1.995
2007,1,2,11,45,11.654,1.991
2007,1,2,11,50,11.56,1.987
2007,1,2,11,55,11.505,1.985
2007,1,2,12,0,11.465,1.983
2007,1,2,12,5,11.456,1.983
2007,1,2,12,10,11.481,1.984
2007,1,2,12,15,11.535,1.986
2007,1,2,12,20,11.581,1.988
2007,1,2,12,25,11.645,1.991
2007,1,2,12,30,11.691,1.993
2007,1,2,12,35,11.676,1.992
2007,1,2,12,40,11.627,1.99
2007,1,2,12,45,11.529,1.986
2007,1,2,12,50,11.435,1.982
2007,1,2,12,55,11.374,1.98
2007,1,2,13,0,11.27,1.975
2007,1,2,13,5,11.172,1.971
2007,1,2,13,10,11.099,1.968
2007,1,2,13,15,10.946,1.962
2007,1,2,13,20,10.614,1.927
2007,1,2,13,25,10.186,1.874
2007,1,2,13,30,9.902000000000001,1.839
2007,1,2,13,35,9.759,1.804
2007,1,2,13,40,9.411,1.711
2007,1,2,13,45,9.081,1.622
2007,1,2,13,50,9.078,1.621
2007,1,2,13,55,8.834,1.55
2007,1,2,14,0,8.63,1.471
2007,1,2,14,5,8.477,1.412
2007,1,2,14,10,8.404,1.3840000000000001
2007,1,2,14,15,8.245000000000001,1.323
2007,1,2,14,20,8.23,1.317
2007,1,2,14,25,8.178,1.297
2007,1,2,14,30,8.209,1.309
2007,1,2,14,35,8.261000000000001,1.329
2007,1,2,14,40,8.307,1.346
2007,1,2,14,45,8.343,1.36
2007,1,2,14,50,8.325,1.353
2007,1,2,14,55,8.285,1.338
2007,1,2,15,0,8.169,1.293
2007,1,2,15,5,8.011000000000001,1.232
2007,1,2,15,10,7.971,1.217
2007,1,2,15,15,7.94,1.205
2007,1,2,15,20,7.953,1.209
2007,1,2,15,25,8.014,1.233
2007,1,2,15,30,8.001,1.228
2007,1,2,15,35,7.995,1.226
2007,1,2,15,40,7.95,1.208
2007,1,2,15,45,7.907,1.191
2007,1,2,15,50,7.882000000000001,1.182
2007,1,2,15,55,7.824,1.159
2007,1,2,16,0,7.788,1.145
2007,1,2,16,5,7.803,1.1500000000000001
2007,1,2,16,10,7.8580000000000005,1.172
2007,1,2,16,15,7.821,1.157
2007,1,2,16,20,7.806,1.151
2007,1,2,16,25,7.8,1.149
2007,1,2,16,30,7.803,1.1500000000000001
2007,1,2,16,35,7.788,1.1440000000000001
2007,1,2,16,40,7.727,1.12
2007,1,2,16,45,7.62,1.078
2007,1,2,16,50,7.531000000000001,1.044
2007,1,2,16,55,7.479,1.024
2007,1,2,17,0,7.476,1.022
2007,1,2,17,5,7.519,1.039
2007,1,2,17,10,7.5920000000000005,1.067
2007,1,2,17,15,7.6930000000000005,1.106
2007,1,2,17,20,7.821,1.156
2007,1,2,17,25,7.922000000000001,1.194
2007,1,2,17,30,7.986,1.219
2007,1,2,17,35,8.026,1.234
2007,1,2,17,40,8.035,1.237
2007,1,2,17,45,7.998,1.223
2007,1,2,17,50,7.922000000000001,1.194
2007,1,2,17,55,7.8,1.1460000000000001
2007,1,2,18,0,7.626,1.079
2007,1,2,18,5,7.44,1.0070000000000001
2007,1,2,18,10,7.272,0.9410000000000001
2007,1,2,18,15,7.101,0.875
2007,1,2,18,20,6.961,0.8200000000000001
2007,1,2,18,25,6.863,0.787
2007,1,2,18,30,6.805,0.769
2007,1,2,18,35,6.781000000000001,0.762
2007,1,2,18,40,6.7780000000000005,0.761
2007,1,2,18,45,6.772,0.759
2007,1,2,18,50,6.763,0.756
2007,1,2,18,55,6.781000000000001,0.761
2007,1,2,19,0,6.848,0.782
2007,1,2,19,5,6.933,0.809
2007,1,2,19,10,7.016,0.841
2007,1,2,19,15,7.071,0.862
2007,1,2,19,20,7.086,0.868
2007,1,2,19,25,7.077,0.864
2007,1,2,19,30,7.031000000000001,0.846
2007,1,2,19,35,6.964,0.8200000000000001
2007,1,2,19,40,6.912,0.801
2007,1,2,19,45,6.872,0.789
2007,1,2,19,50,6.854,0.783
2007,1,2,19,55,6.814,0.771
2007,1,2,20,0,6.738,0.748
2007,1,2,20,5,6.622,0.712
2007,1,2,20,10,6.57,0.6960000000000001
2007,1,2,20,15,6.543,0.687
2007,1,2,20,20,6.442,0.656
2007,1,2,20,25,6.402,0.644
2007,1,2,20,30,6.369,0.634
2007,1,2,20,35,6.356,0.63
2007,1,2,20,40,6.298,0.612
2007,1,2,20,45,6.176,0.5740000000000001
2007,1,2,20,50,6.023,0.527
2007,1,2,20,55,5.8100000000000005,0.47100000000000003
2007,1,2,21,0,5.581,0.418
2007,1,2,21,5,5.325,0.358
2007,1,2,21,10,5.0440000000000005,0.292
2007,1,2,21,15,4.73,0.233
2007,1,2,21,20,4.498,0.195
2007,1,2,21,25,4.346,0.17
2007,1,2,21,30,4.291,0.161
2007,1,2,21,35,4.34,0.169
2007,1,2,21,40,4.5200000000000005,0.199
2007,1,2,21,45,4.791,0.244
2007,1,2,21,50,5.133,0.313
2007,1,2,21,55,5.4990000000000006,0.399
2007,1,2,22,0,5.7700000000000005,0.462
2007,1,2,22,5,5.914,0.496
2007,1,2,22,10,5.966,0.51
2007,1,2,22,15,5.981,0.515
2007,1,2,22,20,5.993,0.519
2007,1,2,22,25,6.048,0.536
2007,1,2,22,30,6.191,0.58
2007,1,2,22,35,6.375,0.637
2007,1,2,22,40,6.57,0.6970000000000001
2007,1,2,22,45,6.79,0.765
2007,1,2,22,50,6.988,0.8310000000000001
2007,1,2,22,55,7.208,0.917
2007,1,2,23,0,7.4030000000000005,0.993
2007,1,2,23,5,7.577,1.061
2007,1,2,23,10,7.699,1.108
2007,1,2,23,15,7.827,1.158
2007,1,2,23,20,7.946,1.204
2007,1,2,23,25,8.053,1.245
2007,1,2,23,30,8.132,1.276
2007,1,2,23,35,8.193,1.299
2007,1,2,23,40,8.245000000000001,1.319
2007,1,2,23,45,8.309000000000001,1.344
2007,1,2,23,50,8.364,1.365
2007,1,2,23,55,8.398,1.3780000000000001
2007,1,3,0,0,8.395,1.3760000000000001
2007,1,3,0,5,8.371,1.367
2007,1,3,0,10,8.346,1.357
2007,1,3,0,15,8.316,1.346
2007,1,3,0,20,8.273,1.329
2007,1,3,0,25,8.16,1.286
2007,1,3,0,30,7.953,1.207
2007,1,3,0,35,7.705,1.111
2007,1,3,0,40,7.431,1.0050000000000001
2007,1,3,0,45,7.1530000000000005,0.897
2007,1,3,0,50,6.82,0.776
2007,1,3,0,55,6.469,0.668
2007,1,3,1,0,6.1240000000000006,0.562
2007,1,3,1,5,5.807,0.47300000000000003
2007,1,3,1,10,5.514,0.405
2007,1,3,1,15,5.298,0.354
2007,1,3,1,20,5.179,0.326
2007,1,3,1,25,5.206,0.333
2007,1,3,1,30,5.3340000000000005,0.363
2007,1,3,1,35,5.517,0.406
2007,1,3,1,40,5.722,0.454
2007,1,3,1,45,5.92,0.5
2007,1,3,1,50,6.073,0.546
2007,1,3,1,55,6.1240000000000006,0.562
2007,1,3,2,0,6.115,0.559
2007,1,3,2,5,6.069,0.545
2007,1,3,2,10,6.024,0.531
2007,1,3,2,15,5.944,0.506
2007,1,3,2,20,5.822,0.47700000000000004
2007,1,3,2,25,5.697,0.448
2007,1,3,2,30,5.621,0.43
2007,1,3,2,35,5.615,0.428
2007,1,3,2,40,5.673,0.442
2007,1,3,2,45,5.764,0.463
2007,1,3,2,50,5.868,0.488
2007,1,3,2,55,5.996,0.523
2007,1,3,3,0,6.134,0.5650000000000001
2007,1,3,3,5,6.259,0.604
2007,1,3,3,10,6.381,0.641
2007,1,3,3,15,6.494,0.676
2007,1,3,3,20,6.588,0.705
2007,1,3,3,25,6.6370000000000005,0.72
2007,1,3,3,30,6.640000000000001,0.721
2007,1,3,3,35,6.61,0.712
2007,1,3,3,40,6.558,0.6960000000000001
2007,1,3,3,45,6.454,0.665
2007,1,3,3,50,6.335,0.628
2007,1,3,3,55,6.253,0.603
2007,1,3,4,0,6.24,0.6
2007,1,3,4,5,6.304,0.62
2007,1,3,4,10,6.469,0.671
2007,1,3,4,15,6.668,0.732
2007,1,3,4,20,6.82,0.779
2007,1,3,4,25,6.869,0.794
2007,1,3,4,30,6.805,0.774
2007,1,3,4,35,6.6770000000000005,0.735
2007,1,3,4,40,6.558,0.6980000000000001
2007,1,3,4,45,6.47,0.671
2007,1,3,4,50,6.396,0.649
2007,1,3,4,55,6.354,0.636
2007,1,3,5,0,6.338,0.631
2007,1,3,5,5,6.32,0.625
2007,1,3,5,10,6.32,0.625
2007,1,3,5,15,6.363,0.639
2007,1,3,5,20,6.433,0.66
2007,1,3,5,25,6.476,0.674
2007,1,3,5,30,6.396,0.649
2007,1,3,5,35,6.158,0.5760000000000001
2007,1,3,5,40,5.811,0.47600000000000003
2007,1,3,5,45,5.383,0.376
2007,1,3,5,50,5.151,0.322
2007,1,3,5,55,4.703,0.232
2007,1,3,6,0,4.389,0.18
2007,1,3,6,5,4.172,0.14400000000000002
2007,1,3,6,10,4.077,0.128
2007,1,3,6,15,4.0280000000000005,0.12
2007,1,3,6,20,4.074,0.128
2007,1,3,6,25,4.184,0.146
2007,1,3,6,30,4.33,0.17
2007,1,3,6,35,4.455,0.191
2007,1,3,6,40,4.522,0.202
2007,1,3,6,45,4.666,0.226
2007,1,3,6,50,4.94,0.272
2007,1,3,6,55,5.261,0.34700000000000003
2007,1,3,7,0,5.383,0.376
2007,1,3,7,5,5.175,0.327
2007,1,3,7,10,4.73,0.23700000000000002
2007,1,3,7,15,4.333,0.171
2007,1,3,7,20,4.2940000000000005,0.164
2007,1,3,7,25,4.48,0.195
2007,1,3,7,30,4.562,0.209
2007,1,3,7,35,4.446,0.19
2007,1,3,7,40,4.187,0.146
2007,1,3,7,45,3.644,0.077
2007,1,3,7,50,3.0700000000000003,0.022
2007,1,3,7,55,2.454,0.005
2007,1,3,8,0,2.142,0.001
2007,1,3,8,5,2.09,0.001
2007,1,3,8,10,2.059,0.0
2007,1,3,8,15,1.913,0.0
2007,1,3,8,20,1.7730000000000001,0.0
2007,1,3,8,25,1.724,0.0
2007,1,3,8,30,1.715,0.0
2007,1,3,8,35,1.6440000000000001,0.0
2007,1,3,8,40,1.59,0.0
2007,1,3,8,45,1.651,0.0
2007,1,3,8,50,1.8,0.0
2007,1,3,8,55,1.864,0.0
2007,1,3,9,0,1.764,0.0
2007,1,3,9,5,1.611,0.0
2007,1,3,9,10,1.5290000000000001,0.0
2007,1,3,9,15,1.483,0.0
