SiteID, 70784.0,Site Timezone,-5.0,Data Timezone,0
Longitude, -75.000671
Latitude, 40.016705
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,1,1,13,20,3.482,0.06
2012,1,1,13,25,3.598,0.07100000000000001
2012,1,1,13,30,3.668,0.078
2012,1,1,13,35,3.68,0.079
2012,1,1,13,40,3.689,0.08
2012,1,1,13,45,3.6710000000000003,0.078
2012,1,1,13,50,3.668,0.077
2012,1,1,13,55,3.6310000000000002,0.074
2012,1,1,14,0,3.628,0.074
2012,1,1,14,5,3.597,0.07100000000000001
2012,1,1,14,10,3.564,0.068
2012,1,1,14,15,3.533,0.065
2012,1,1,14,20,3.4450000000000003,0.056
2012,1,1,14,25,3.347,0.047
2012,1,1,14,30,3.188,0.031
2012,1,1,14,35,2.999,0.013000000000000001
2012,1,1,14,40,2.841,0.009000000000000001
2012,1,1,14,45,2.648,0.007
2012,1,1,14,50,2.505,0.005
2012,1,1,14,55,2.365,0.004
2012,1,1,15,0,2.298,0.003
2012,1,1,15,5,2.27,0.003
2012,1,1,15,10,2.255,0.002
2012,1,1,15,15,2.206,0.002
2012,1,1,15,20,2.218,0.002
2012,1,1,15,25,2.2880000000000003,0.003
2012,1,1,15,30,2.322,0.003
2012,1,1,15,35,2.334,0.003
2012,1,1,15,40,2.398,0.004
2012,1,1,15,45,2.493,0.005
2012,1,1,15,50,2.584,0.006
2012,1,1,15,55,2.658,0.007
2012,1,1,16,0,2.734,0.008
2012,1,1,16,5,2.88,0.009000000000000001
2012,1,1,16,10,3.0700000000000003,0.019
2012,1,1,16,15,3.3080000000000003,0.042
2012,1,1,16,20,3.588,0.069
2012,1,1,16,25,3.811,0.09
2012,1,1,16,30,3.964,0.10400000000000001
2012,1,1,16,35,4.046,0.117
2012,1,1,16,40,4.168,0.137
2012,1,1,16,45,4.287,0.156
2012,1,1,16,50,4.364,0.169
2012,1,1,16,55,4.516,0.194
2012,1,1,17,0,4.687,0.222
2012,1,1,17,5,4.8790000000000004,0.254
2012,1,1,17,10,5.0440000000000005,0.28500000000000003
2012,1,1,17,15,5.139,0.307
2012,1,1,17,20,5.261,0.335
2012,1,1,17,25,5.38,0.363
2012,1,1,17,30,5.502,0.391
2012,1,1,17,35,5.627,0.42
2012,1,1,17,40,5.752,0.449
2012,1,1,17,45,5.819,0.464
2012,1,1,17,50,5.877,0.47700000000000004
2012,1,1,17,55,5.987,0.503
2012,1,1,18,0,6.1610000000000005,0.556
2012,1,1,18,5,6.384,0.624
2012,1,1,18,10,6.543,0.672
2012,1,1,18,15,6.665,0.709
2012,1,1,18,20,6.781000000000001,0.744
2012,1,1,18,25,6.881,0.775
2012,1,1,18,30,6.961,0.799
2012,1,1,18,35,7.135,0.864
2012,1,1,18,40,7.354,0.9480000000000001
2012,1,1,18,45,7.535,1.0170000000000001
2012,1,1,18,50,7.654,1.063
2012,1,1,18,55,7.748,1.098
2012,1,1,19,0,7.745,1.097
2012,1,1,19,5,7.711,1.084
2012,1,1,19,10,7.672000000000001,1.068
2012,1,1,19,15,7.641,1.056
2012,1,1,19,20,7.696,1.077
2012,1,1,19,25,7.721,1.086
2012,1,1,19,30,7.672000000000001,1.067
2012,1,1,19,35,7.525,1.01
2012,1,1,19,40,7.44,0.977
2012,1,1,19,45,7.48,0.992
2012,1,1,19,50,7.4430000000000005,0.978
2012,1,1,19,55,7.446,0.979
2012,1,1,20,0,7.559,1.022
2012,1,1,20,5,7.522,1.008
2012,1,1,20,10,7.409,0.965
2012,1,1,20,15,7.373,0.9510000000000001
2012,1,1,20,20,7.29,0.919
2012,1,1,20,25,7.1530000000000005,0.866
2012,1,1,20,30,7.0,0.808
2012,1,1,20,35,7.0,0.807
2012,1,1,20,40,7.107,0.848
2012,1,1,20,45,7.26,0.907
2012,1,1,20,50,7.424,0.97
2012,1,1,20,55,7.543,1.016
2012,1,1,21,0,7.58,1.03
2012,1,1,21,5,7.6930000000000005,1.073
2012,1,1,21,10,7.918,1.16
2012,1,1,21,15,8.19,1.2630000000000001
2012,1,1,21,20,8.443,1.36
2012,1,1,21,25,8.626,1.429
2012,1,1,21,30,8.724,1.466
2012,1,1,21,35,8.868,1.5210000000000001
2012,1,1,21,40,8.807,1.498
2012,1,1,21,45,8.545,1.399
2012,1,1,21,50,8.225,1.2770000000000001
2012,1,1,21,55,8.002,1.193
2012,1,1,22,0,7.956,1.175
2012,1,1,22,5,7.9590000000000005,1.177
2012,1,1,22,10,7.977,1.185
2012,1,1,22,15,8.16,1.2550000000000001
2012,1,1,22,20,8.261000000000001,1.294
2012,1,1,22,25,8.322000000000001,1.317
2012,1,1,22,30,8.215,1.276
2012,1,1,22,35,8.063,1.217
2012,1,1,22,40,8.249,1.288
2012,1,1,22,45,8.279,1.299
2012,1,1,22,50,8.011000000000001,1.198
2012,1,1,22,55,7.577,1.031
2012,1,1,23,0,7.464,0.988
2012,1,1,23,5,7.9590000000000005,1.178
2012,1,1,23,10,8.081,1.224
2012,1,1,23,15,8.023,1.202
2012,1,1,23,20,7.7490000000000006,1.096
2012,1,1,23,25,7.813,1.121
2012,1,1,23,30,7.913,1.159
2012,1,1,23,35,8.31,1.31
2012,1,1,23,40,8.945,1.55
2012,1,1,23,45,9.491,1.701
2012,1,1,23,50,9.595,1.729
2012,1,1,23,55,9.308,1.653
2012,1,2,0,0,9.024000000000001,1.578
2012,1,2,0,5,9.021,1.577
2012,1,2,0,10,9.275,1.645
2012,1,2,0,15,9.528,1.712
2012,1,2,0,20,9.769,1.776
2012,1,2,0,25,9.934000000000001,1.82
2012,1,2,0,30,9.995000000000001,1.836
2012,1,2,0,35,9.961,1.827
2012,1,2,0,40,9.97,1.83
2012,1,2,0,45,9.955,1.825
2012,1,2,0,50,9.876,1.804
2012,1,2,0,55,9.866,1.801
2012,1,2,1,0,9.86,1.799
2012,1,2,1,5,9.854000000000001,1.798
2012,1,2,1,10,9.677,1.7510000000000001
2012,1,2,1,15,9.436,1.687
2012,1,2,1,20,9.366,1.668
2012,1,2,1,25,9.604000000000001,1.732
2012,1,2,1,30,9.876,1.804
2012,1,2,1,35,10.025,1.839
2012,1,2,1,40,10.016,1.838
2012,1,2,1,45,9.964,1.827
2012,1,2,1,50,10.043000000000001,1.841
2012,1,2,1,55,10.116,1.85
2012,1,2,2,0,10.095,1.848
2012,1,2,2,5,10.065,1.844
2012,1,2,2,10,10.171,1.857
2012,1,2,2,15,10.324,1.8760000000000001
2012,1,2,2,20,10.370000000000001,1.8820000000000001
2012,1,2,2,25,10.397,1.885
2012,1,2,2,30,10.559000000000001,1.9060000000000001
2012,1,2,2,35,10.547,1.9040000000000001
2012,1,2,2,40,10.275,1.87
2012,1,2,2,45,10.525,1.901
2012,1,2,2,50,10.782,1.933
2012,1,2,2,55,11.178,1.966
2012,1,2,3,0,11.52,1.98
2012,1,2,3,5,11.67,1.986
2012,1,2,3,10,11.584,1.983
2012,1,2,3,15,11.303,1.971
2012,1,2,3,20,10.882,1.946
2012,1,2,3,25,10.873000000000001,1.945
2012,1,2,3,30,10.882,1.946
2012,1,2,3,35,11.017,1.96
2012,1,2,3,40,11.120000000000001,1.964
2012,1,2,3,45,11.188,1.967
2012,1,2,3,50,11.328,1.973
2012,1,2,3,55,11.236,1.969
2012,1,2,4,0,10.629,1.915
2012,1,2,4,5,10.348,1.8800000000000001
2012,1,2,4,10,10.263,1.87
2012,1,2,4,15,10.278,1.872
2012,1,2,4,20,10.248,1.868
2012,1,2,4,25,10.33,1.879
2012,1,2,4,30,10.501,1.9000000000000001
2012,1,2,4,35,10.587,1.911
2012,1,2,4,40,10.263,1.871
2012,1,2,4,45,9.882,1.811
2012,1,2,4,50,9.625,1.744
2012,1,2,4,55,9.445,1.696
2012,1,2,5,0,9.552,1.725
2012,1,2,5,5,9.723,1.7710000000000001
2012,1,2,5,10,9.625,1.745
2012,1,2,5,15,9.582,1.734
2012,1,2,5,20,9.277000000000001,1.653
2012,1,2,5,25,8.734,1.482
2012,1,2,5,30,8.469,1.381
2012,1,2,5,35,8.85,1.5270000000000001
2012,1,2,5,40,9.305,1.661
2012,1,2,5,45,9.204,1.6340000000000001
2012,1,2,5,50,8.661,1.456
2012,1,2,5,55,8.533,1.407
2012,1,2,6,0,8.982,1.576
2012,1,2,6,5,9.534,1.724
2012,1,2,6,10,9.75,1.782
2012,1,2,6,15,9.634,1.7510000000000001
2012,1,2,6,20,9.402000000000001,1.689
2012,1,2,6,25,9.287,1.659
2012,1,2,6,30,9.302,1.663
2012,1,2,6,35,9.372,1.682
2012,1,2,6,40,9.47,1.709
2012,1,2,6,45,9.638,1.754
2012,1,2,6,50,9.897,1.823
2012,1,2,6,55,10.166,1.863
2012,1,2,7,0,10.376,1.8900000000000001
2012,1,2,7,5,10.532,1.909
2012,1,2,7,10,10.691,1.929
2012,1,2,7,15,10.846,1.948
2012,1,2,7,20,10.919,1.958
2012,1,2,7,25,10.932,1.959
2012,1,2,7,30,10.984,1.961
2012,1,2,7,35,11.081,1.965
2012,1,2,7,40,11.206,1.97
2012,1,2,7,45,11.389000000000001,1.978
2012,1,2,7,50,11.548,1.985
2012,1,2,7,55,11.695,1.991
2012,1,2,8,0,11.865,1.998
2012,1,2,8,5,12.091000000000001,2.0
2012,1,2,8,10,12.366,2.0
2012,1,2,8,15,12.531,2.0
2012,1,2,8,20,12.457,2.0
2012,1,2,8,25,12.109,2.0
2012,1,2,8,30,11.542,1.985
2012,1,2,8,35,10.916,1.959
2012,1,2,8,40,10.407,1.8960000000000001
2012,1,2,8,45,10.16,1.866
2012,1,2,8,50,10.257,1.8780000000000001
2012,1,2,8,55,10.013,1.848
2012,1,2,9,0,9.421,1.704
2012,1,2,9,5,9.119,1.624
2012,1,2,9,10,9.513,1.73
2012,1,2,9,15,10.398,1.8960000000000001
2012,1,2,9,20,11.146,1.969
2012,1,2,9,25,12.064,2.0
2012,1,2,9,30,13.392,2.0
2012,1,2,9,35,14.151,2.0
2012,1,2,9,40,14.307,2.0
2012,1,2,9,45,14.285,2.0
2012,1,2,9,50,14.053,2.0
2012,1,2,9,55,13.479000000000001,2.0
2012,1,2,10,0,12.692,2.0
2012,1,2,10,5,11.743,1.994
2012,1,2,10,10,11.286,1.975
2012,1,2,10,15,11.741,1.994
2012,1,2,10,20,12.555,2.0
2012,1,2,10,25,12.991,2.0
2012,1,2,10,30,12.646,2.0
2012,1,2,10,35,11.911,2.0
2012,1,2,10,40,11.606,1.988
2012,1,2,10,45,11.829,1.998
2012,1,2,10,50,12.134,2.0
2012,1,2,10,55,12.277000000000001,2.0
2012,1,2,11,0,12.277000000000001,2.0
2012,1,2,11,5,12.146,2.0
2012,1,2,11,10,11.816,1.997
2012,1,2,11,15,10.959,1.962
2012,1,2,11,20,10.370000000000001,1.8960000000000001
2012,1,2,11,25,10.159,1.869
2012,1,2,11,30,9.881,1.834
2012,1,2,11,35,9.591000000000001,1.756
2012,1,2,11,40,9.061,1.614
2012,1,2,11,45,8.667,1.482
2012,1,2,11,50,8.465,1.4040000000000001
2012,1,2,11,55,8.34,1.356
2012,1,2,12,0,8.289,1.337
2012,1,2,12,5,8.276,1.332
2012,1,2,12,10,8.356,1.363
2012,1,2,12,15,8.515,1.424
2012,1,2,12,20,8.594,1.454
2012,1,2,12,25,8.695,1.493
2012,1,2,12,30,8.835,1.547
2012,1,2,12,35,9.204,1.653
2012,1,2,12,40,9.506,1.735
2012,1,2,12,45,9.656,1.7750000000000001
2012,1,2,12,50,9.503,1.734
2012,1,2,12,55,9.454,1.721
2012,1,2,13,0,9.411,1.71
2012,1,2,13,5,9.39,1.704
2012,1,2,13,10,9.301,1.68
2012,1,2,13,15,9.121,1.6320000000000001
2012,1,2,13,20,9.17,1.645
2012,1,2,13,25,8.929,1.58
2012,1,2,13,30,8.679,1.488
2012,1,2,13,35,8.459,1.4040000000000001
2012,1,2,13,40,8.481,1.412
2012,1,2,13,45,8.588000000000001,1.453
2012,1,2,13,50,8.917,1.576
2012,1,2,13,55,9.054,1.613
2012,1,2,14,0,8.987,1.595
2012,1,2,14,5,8.929,1.579
2012,1,2,14,10,8.966,1.589
2012,1,2,14,15,9.027000000000001,1.605
2012,1,2,14,20,9.152000000000001,1.639
2012,1,2,14,25,9.253,1.666
2012,1,2,14,30,9.28,1.673
2012,1,2,14,35,9.338000000000001,1.688
2012,1,2,14,40,9.399000000000001,1.705
2012,1,2,14,45,9.472,1.724
2012,1,2,14,50,9.518,1.736
2012,1,2,14,55,9.540000000000001,1.742
2012,1,2,15,0,9.582,1.7530000000000001
2012,1,2,15,5,9.64,1.768
2012,1,2,15,10,9.772,1.803
2012,1,2,15,15,9.888,1.834
2012,1,2,15,20,9.845,1.823
2012,1,2,15,25,9.674,1.7770000000000001
2012,1,2,15,30,9.552,1.744
2012,1,2,15,35,9.582,1.752
2012,1,2,15,40,9.613,1.76
2012,1,2,15,45,9.573,1.749
2012,1,2,15,50,9.515,1.733
2012,1,2,15,55,9.476,1.722
2012,1,2,16,0,9.488,1.725
2012,1,2,16,5,9.558,1.744
2012,1,2,16,10,9.61,1.758
2012,1,2,16,15,9.628,1.7630000000000001
2012,1,2,16,20,9.662,1.7710000000000001
2012,1,2,16,25,9.698,1.7810000000000001
2012,1,2,16,30,9.674,1.774
2012,1,2,16,35,9.598,1.754
2012,1,2,16,40,9.573,1.747
2012,1,2,16,45,9.607,1.756
2012,1,2,16,50,9.637,1.764
2012,1,2,16,55,9.64,1.7650000000000001
2012,1,2,17,0,9.646,1.766
2012,1,2,17,5,9.677,1.774
2012,1,2,17,10,9.723,1.786
2012,1,2,17,15,9.787,1.803
2012,1,2,17,20,9.833,1.816
2012,1,2,17,25,9.848,1.82
2012,1,2,17,30,9.857,1.822
2012,1,2,17,35,9.909,1.835
2012,1,2,17,40,9.979000000000001,1.844
2012,1,2,17,45,10.055,1.854
2012,1,2,17,50,10.113,1.861
2012,1,2,17,55,10.159,1.867
2012,1,2,18,0,10.159,1.867
2012,1,2,18,5,10.135,1.863
2012,1,2,18,10,10.123,1.862
2012,1,2,18,15,10.089,1.858
2012,1,2,18,20,10.025,1.85
2012,1,2,18,25,9.973,1.843
2012,1,2,18,30,9.927,1.837
2012,1,2,18,35,9.891,1.83
2012,1,2,18,40,9.863,1.823
2012,1,2,18,45,9.842,1.817
2012,1,2,18,50,9.827,1.813
2012,1,2,18,55,9.802,1.806
2012,1,2,19,0,9.759,1.795
2012,1,2,19,5,9.75,1.792
2012,1,2,19,10,9.790000000000001,1.803
2012,1,2,19,15,9.857,1.821
2012,1,2,19,20,9.918000000000001,1.836
2012,1,2,19,25,9.921,1.836
2012,1,2,19,30,9.888,1.829
2012,1,2,19,35,9.833,1.814
2012,1,2,19,40,9.781,1.8
2012,1,2,19,45,9.729000000000001,1.786
2012,1,2,19,50,9.677,1.7730000000000001
2012,1,2,19,55,9.668000000000001,1.77
2012,1,2,20,0,9.692,1.7770000000000001
2012,1,2,20,5,9.711,1.782
2012,1,2,20,10,9.772,1.798
2012,1,2,20,15,9.875,1.826
2012,1,2,20,20,9.949,1.84
2012,1,2,20,25,10.004,1.847
2012,1,2,20,30,9.964,1.842
2012,1,2,20,35,9.772,1.798
2012,1,2,20,40,9.613,1.756
2012,1,2,20,45,9.43,1.707
2012,1,2,20,50,9.094,1.617
2012,1,2,20,55,8.807,1.5270000000000001
2012,1,2,21,0,8.63,1.46
2012,1,2,21,5,8.582,1.441
2012,1,2,21,10,8.554,1.431
2012,1,2,21,15,8.53,1.422
2012,1,2,21,20,8.533,1.423
2012,1,2,21,25,8.582,1.442
2012,1,2,21,30,8.74,1.5030000000000001
2012,1,2,21,35,9.009,1.595
2012,1,2,21,40,9.28,1.668
2012,1,2,21,45,9.488,1.724
2012,1,2,21,50,9.647,1.766
2012,1,2,21,55,9.741,1.792
2012,1,2,22,0,9.741,1.792
2012,1,2,22,5,9.585,1.75
2012,1,2,22,10,9.357,1.689
2012,1,2,22,15,9.195,1.6460000000000001
2012,1,2,22,20,9.164,1.6380000000000001
2012,1,2,22,25,9.21,1.6500000000000001
2012,1,2,22,30,9.244,1.659
2012,1,2,22,35,9.25,1.661
2012,1,2,22,40,9.186,1.6440000000000001
2012,1,2,22,45,9.07,1.613
2012,1,2,22,50,8.942,1.579
2012,1,2,22,55,8.826,1.539
2012,1,2,23,0,8.777000000000001,1.5210000000000001
2012,1,2,23,5,8.755,1.5130000000000001
2012,1,2,23,10,8.713000000000001,1.497
2012,1,2,23,15,8.853,1.551
2012,1,2,23,20,9.042,1.607
2012,1,2,23,25,8.935,1.579
2012,1,2,23,30,8.752,1.5130000000000001
2012,1,2,23,35,8.542,1.432
2012,1,2,23,40,8.481,1.409
2012,1,2,23,45,8.606,1.457
2012,1,2,23,50,8.805,1.534
2012,1,2,23,55,9.015,1.601
2012,1,3,0,0,9.219,1.6560000000000001
2012,1,3,0,5,9.128,1.6320000000000001
2012,1,3,0,10,8.957,1.586
2012,1,3,0,15,8.929,1.579
2012,1,3,0,20,9.158,1.6400000000000001
2012,1,3,0,25,9.46,1.722
2012,1,3,0,30,9.744,1.798
2012,1,3,0,35,9.723,1.793
2012,1,3,0,40,9.622,1.766
2012,1,3,0,45,9.68,1.7810000000000001
2012,1,3,0,50,9.869,1.832
2012,1,3,0,55,10.037,1.855
2012,1,3,1,0,10.199,1.875
2012,1,3,1,5,10.269,1.8840000000000001
2012,1,3,1,10,10.174,1.872
2012,1,3,1,15,10.049,1.857
2012,1,3,1,20,10.077,1.86
2012,1,3,1,25,10.165000000000001,1.871
2012,1,3,1,30,10.223,1.879
2012,1,3,1,35,10.153,1.87
2012,1,3,1,40,9.836,1.825
2012,1,3,1,45,9.427,1.715
2012,1,3,1,50,9.277000000000001,1.675
2012,1,3,1,55,9.219,1.659
2012,1,3,2,0,9.204,1.655
2012,1,3,2,5,9.164,1.645
2012,1,3,2,10,9.085,1.624
2012,1,3,2,15,9.015,1.605
2012,1,3,2,20,8.994,1.599
2012,1,3,2,25,9.0,1.601
2012,1,3,2,30,9.024000000000001,1.608
2012,1,3,2,35,9.03,1.61
2012,1,3,2,40,8.981,1.597
2012,1,3,2,45,8.935,1.584
2012,1,3,2,50,8.89,1.572
2012,1,3,2,55,8.88,1.57
2012,1,3,3,0,8.899000000000001,1.575
2012,1,3,3,5,8.893,1.573
2012,1,3,3,10,8.887,1.572
2012,1,3,3,15,8.932,1.584
2012,1,3,3,20,8.993,1.601
2012,1,3,3,25,9.006,1.604
2012,1,3,3,30,9.045,1.615
2012,1,3,3,35,8.914,1.579
2012,1,3,3,40,8.853,1.56
2012,1,3,3,45,8.853,1.56
2012,1,3,3,50,8.832,1.552
2012,1,3,3,55,8.731,1.514
2012,1,3,4,0,8.624,1.473
2012,1,3,4,5,8.551,1.444
2012,1,3,4,10,8.527000000000001,1.435
2012,1,3,4,15,8.481,1.418
2012,1,3,4,20,8.472,1.414
2012,1,3,4,25,8.453,1.407
2012,1,3,4,30,8.368,1.374
2012,1,3,4,35,8.221,1.318
2012,1,3,4,40,7.898000000000001,1.194
2012,1,3,4,45,7.7330000000000005,1.1300000000000001
2012,1,3,4,50,7.6290000000000004,1.089
2012,1,3,4,55,7.535,1.052
2012,1,3,5,0,7.474,1.029
2012,1,3,5,5,7.434,1.0130000000000001
2012,1,3,5,10,7.416,1.006
2012,1,3,5,15,7.385,0.995
2012,1,3,5,20,7.3580000000000005,0.984
2012,1,3,5,25,7.428,1.0110000000000001
2012,1,3,5,30,7.492,1.036
2012,1,3,5,35,7.431,1.0130000000000001
2012,1,3,5,40,7.345,0.979
2012,1,3,5,45,7.26,0.9460000000000001
2012,1,3,5,50,7.175,0.913
2012,1,3,5,55,7.138,0.899
2012,1,3,6,0,7.135,0.898
2012,1,3,6,5,7.166,0.91
2012,1,3,6,10,7.159,0.907
2012,1,3,6,15,7.199,0.923
2012,1,3,6,20,7.352,0.982
2012,1,3,6,25,7.571,1.068
2012,1,3,6,30,7.797000000000001,1.156
2012,1,3,6,35,7.925,1.206
2012,1,3,6,40,7.971,1.224
2012,1,3,6,45,7.971,1.224
2012,1,3,6,50,7.907,1.199
2012,1,3,6,55,7.806,1.16
2012,1,3,7,0,7.779,1.1500000000000001
2012,1,3,7,5,7.797000000000001,1.157
2012,1,3,7,10,7.788,1.153
2012,1,3,7,15,7.748,1.1380000000000001
2012,1,3,7,20,7.656000000000001,1.102
2012,1,3,7,25,7.553,1.062
2012,1,3,7,30,7.482,1.035
2012,1,3,7,35,7.412,1.0070000000000001
2012,1,3,7,40,7.391,0.999
2012,1,3,7,45,7.4670000000000005,1.029
2012,1,3,7,50,7.623,1.09
2012,1,3,7,55,7.861,1.183
2012,1,3,8,0,8.187,1.308
2012,1,3,8,5,8.477,1.42
2012,1,3,8,10,8.602,1.469
2012,1,3,8,15,8.648,1.486
2012,1,3,8,20,8.636000000000001,1.482
2012,1,3,8,25,8.505,1.431
2012,1,3,8,30,8.367,1.3780000000000001
2012,1,3,8,35,8.15,1.295
2012,1,3,8,40,7.909,1.202
2012,1,3,8,45,7.772,1.149
2012,1,3,8,50,7.79,1.156
2012,1,3,8,55,7.949,1.218
