SiteID, 70784.0,Site Timezone,-5.0,Data Timezone,0
Longitude, -75.000671
Latitude, 40.016705
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2009,1,1,6,45,10.482000000000001,1.929
2009,1,1,6,50,10.238,1.8980000000000001
2009,1,1,6,55,10.067,1.877
2009,1,1,7,0,9.948,1.862
2009,1,1,7,5,9.903,1.856
2009,1,1,7,10,9.939,1.861
2009,1,1,7,15,9.982000000000001,1.866
2009,1,1,7,20,10.019,1.871
2009,1,1,7,25,10.138,1.8860000000000001
2009,1,1,7,30,10.205,1.8940000000000001
2009,1,1,7,35,10.177,1.891
2009,1,1,7,40,10.071,1.8780000000000001
2009,1,1,7,45,9.967,1.864
2009,1,1,7,50,9.790000000000001,1.842
2009,1,1,7,55,9.582,1.794
2009,1,1,8,0,9.451,1.758
2009,1,1,8,5,9.344,1.729
2009,1,1,8,10,9.228,1.697
2009,1,1,8,15,9.094,1.661
2009,1,1,8,20,8.987,1.6320000000000001
2009,1,1,8,25,8.908,1.61
2009,1,1,8,30,8.926,1.615
2009,1,1,8,35,8.96,1.625
2009,1,1,8,40,8.972,1.6280000000000001
2009,1,1,8,45,8.889,1.606
2009,1,1,8,50,8.786,1.578
2009,1,1,8,55,8.651,1.5290000000000001
2009,1,1,9,0,8.49,1.466
2009,1,1,9,5,8.319,1.4000000000000001
2009,1,1,9,10,8.142,1.331
2009,1,1,9,15,7.989,1.2710000000000001
2009,1,1,9,20,7.889,1.232
2009,1,1,9,25,7.788,1.193
2009,1,1,9,30,7.73,1.171
2009,1,1,9,35,7.703,1.16
2009,1,1,9,40,7.684,1.153
2009,1,1,9,45,7.7090000000000005,1.163
2009,1,1,9,50,7.682,1.1520000000000001
2009,1,1,9,55,7.596,1.118
2009,1,1,10,0,7.505,1.082
2009,1,1,10,5,7.38,1.033
2009,1,1,10,10,7.276,0.993
2009,1,1,10,15,7.1930000000000005,0.96
2009,1,1,10,20,7.09,0.919
2009,1,1,10,25,6.995,0.882
2009,1,1,10,30,6.91,0.849
2009,1,1,10,35,6.8420000000000005,0.8220000000000001
2009,1,1,10,40,6.791,0.803
2009,1,1,10,45,6.742,0.788
2009,1,1,10,50,6.675,0.767
2009,1,1,10,55,6.62,0.75
2009,1,1,11,0,6.623,0.751
2009,1,1,11,5,6.65,0.759
2009,1,1,11,10,6.641,0.757
2009,1,1,11,15,6.5680000000000005,0.734
2009,1,1,11,20,6.513,0.717
2009,1,1,11,25,6.558,0.731
2009,1,1,11,30,6.747,0.79
2009,1,1,11,35,7.077,0.917
2009,1,1,11,40,7.501,1.084
2009,1,1,11,45,7.974,1.27
2009,1,1,11,50,8.456,1.459
2009,1,1,11,55,8.917,1.618
2009,1,1,12,0,9.31,1.726
2009,1,1,12,5,9.536,1.788
2009,1,1,12,10,9.631,1.814
2009,1,1,12,15,9.61,1.808
2009,1,1,12,20,9.53,1.786
2009,1,1,12,25,9.39,1.748
2009,1,1,12,30,9.161,1.686
2009,1,1,12,35,8.838000000000001,1.597
2009,1,1,12,40,8.426,1.448
2009,1,1,12,45,7.984,1.276
2009,1,1,12,50,7.688,1.16
2009,1,1,12,55,7.501,1.086
2009,1,1,13,0,7.428,1.058
2009,1,1,13,5,7.5440000000000005,1.103
2009,1,1,13,10,7.602,1.1260000000000001
2009,1,1,13,15,7.413,1.051
2009,1,1,13,20,7.321,1.0150000000000001
2009,1,1,13,25,7.2540000000000004,0.989
2009,1,1,13,30,7.0280000000000005,0.9
2009,1,1,13,35,6.806,0.811
2009,1,1,13,40,6.607,0.748
2009,1,1,13,45,6.4910000000000005,0.712
2009,1,1,13,50,6.421,0.6900000000000001
2009,1,1,13,55,6.5120000000000005,0.718
2009,1,1,14,0,6.698,0.777
2009,1,1,14,5,6.945,0.866
2009,1,1,14,10,7.1530000000000005,0.9480000000000001
2009,1,1,14,15,7.305,1.008
2009,1,1,14,20,7.4270000000000005,1.057
2009,1,1,14,25,7.385,1.04
2009,1,1,14,30,7.205,0.968
2009,1,1,14,35,7.061,0.911
2009,1,1,14,40,7.043,0.904
2009,1,1,14,45,7.101,0.927
2009,1,1,14,50,7.232,0.978
2009,1,1,14,55,7.293,1.002
2009,1,1,15,0,7.263,0.99
2009,1,1,15,5,7.19,0.961
2009,1,1,15,10,7.144,0.9420000000000001
2009,1,1,15,15,7.141,0.9410000000000001
2009,1,1,15,20,7.077,0.915
2009,1,1,15,25,6.854,0.8270000000000001
2009,1,1,15,30,6.5520000000000005,0.728
2009,1,1,15,35,6.284,0.643
2009,1,1,15,40,6.094,0.584
2009,1,1,15,45,6.024,0.562
2009,1,1,15,50,6.024,0.561
2009,1,1,15,55,6.061,0.5730000000000001
2009,1,1,16,0,6.097,0.584
2009,1,1,16,5,6.103,0.586
2009,1,1,16,10,6.0760000000000005,0.577
2009,1,1,16,15,6.125,0.592
2009,1,1,16,20,6.253,0.632
2009,1,1,16,25,6.4110000000000005,0.681
2009,1,1,16,30,6.527,0.717
2009,1,1,16,35,6.515000000000001,0.713
2009,1,1,16,40,6.442,0.6900000000000001
2009,1,1,16,45,6.463,0.6960000000000001
2009,1,1,16,50,6.579,0.732
2009,1,1,16,55,6.759,0.789
2009,1,1,17,0,6.869,0.8270000000000001
2009,1,1,17,5,6.833,0.8130000000000001
2009,1,1,17,10,6.7010000000000005,0.77
2009,1,1,17,15,6.549,0.722
2009,1,1,17,20,6.46,0.6940000000000001
2009,1,1,17,25,6.442,0.6880000000000001
2009,1,1,17,30,6.436,0.686
2009,1,1,17,35,6.436,0.686
2009,1,1,17,40,6.457,0.6920000000000001
2009,1,1,17,45,6.466,0.6950000000000001
2009,1,1,17,50,6.4110000000000005,0.677
2009,1,1,17,55,6.3020000000000005,0.643
2009,1,1,18,0,6.186,0.606
2009,1,1,18,5,6.149,0.595
2009,1,1,18,10,6.174,0.602
2009,1,1,18,15,6.155,0.596
2009,1,1,18,20,6.0360000000000005,0.559
2009,1,1,18,25,5.923,0.523
2009,1,1,18,30,5.838,0.498
2009,1,1,18,35,5.807,0.49
2009,1,1,18,40,5.8740000000000006,0.508
2009,1,1,18,45,5.884,0.51
2009,1,1,18,50,5.734,0.47200000000000003
2009,1,1,18,55,5.469,0.40900000000000003
2009,1,1,19,0,5.295,0.368
2009,1,1,19,5,5.337,0.378
2009,1,1,19,10,5.456,0.406
2009,1,1,19,15,5.432,0.4
2009,1,1,19,20,5.249,0.357
2009,1,1,19,25,5.142,0.331
2009,1,1,19,30,5.246,0.356
2009,1,1,19,35,5.401,0.393
2009,1,1,19,40,5.417,0.396
2009,1,1,19,45,5.322,0.374
2009,1,1,19,50,5.328,0.375
2009,1,1,19,55,5.389,0.39
2009,1,1,20,0,5.368,0.384
2009,1,1,20,5,5.258,0.358
2009,1,1,20,10,5.1450000000000005,0.332
2009,1,1,20,15,5.133,0.329
2009,1,1,20,20,5.154,0.334
2009,1,1,20,25,5.13,0.328
2009,1,1,20,30,5.093,0.319
2009,1,1,20,35,5.038,0.306
2009,1,1,20,40,5.001,0.297
2009,1,1,20,45,5.059,0.311
2009,1,1,20,50,5.1450000000000005,0.331
2009,1,1,20,55,5.163,0.336
2009,1,1,21,0,5.127,0.327
2009,1,1,21,5,5.047,0.308
2009,1,1,21,10,4.916,0.277
2009,1,1,21,15,4.718,0.242
2009,1,1,21,20,4.538,0.211
2009,1,1,21,25,4.47,0.2
2009,1,1,21,30,4.547,0.213
2009,1,1,21,35,4.647,0.23
2009,1,1,21,40,4.663,0.232
2009,1,1,21,45,4.651,0.23
2009,1,1,21,50,4.635,0.228
2009,1,1,21,55,4.638,0.228
2009,1,1,22,0,4.7090000000000005,0.24
2009,1,1,22,5,4.864,0.266
2009,1,1,22,10,5.023,0.302
2009,1,1,22,15,5.142,0.331
2009,1,1,22,20,5.331,0.375
2009,1,1,22,25,5.514,0.419
2009,1,1,22,30,5.575,0.433
2009,1,1,22,35,5.5200000000000005,0.42
2009,1,1,22,40,5.41,0.394
2009,1,1,22,45,5.239,0.354
2009,1,1,22,50,5.038,0.306
2009,1,1,22,55,4.852,0.264
2009,1,1,23,0,4.748,0.247
2009,1,1,23,5,4.797,0.255
2009,1,1,23,10,4.91,0.275
2009,1,1,23,15,4.913,0.276
2009,1,1,23,20,4.705,0.23900000000000002
2009,1,1,23,25,4.452,0.197
2009,1,1,23,30,4.299,0.171
2009,1,1,23,35,4.174,0.15
2009,1,1,23,40,4.116,0.14
2009,1,1,23,45,4.131,0.14300000000000002
2009,1,1,23,50,4.104,0.138
2009,1,1,23,55,4.018,0.124
2009,1,2,0,0,3.896,0.10400000000000001
2009,1,2,0,5,3.646,0.08
2009,1,2,0,10,3.457,0.061
2009,1,2,0,15,3.481,0.064
2009,1,2,0,20,3.649,0.08
2009,1,2,0,25,3.79,0.094
2009,1,2,0,30,3.664,0.082
2009,1,2,0,35,3.3040000000000003,0.047
2009,1,2,0,40,2.9170000000000003,0.01
2009,1,2,0,45,2.6630000000000003,0.007
2009,1,2,0,50,2.541,0.006
2009,1,2,0,55,2.441,0.005
2009,1,2,1,0,2.2880000000000003,0.003
2009,1,2,1,5,2.1390000000000002,0.002
2009,1,2,1,10,1.953,0.0
2009,1,2,1,15,1.699,0.0
2009,1,2,1,20,1.586,0.0
2009,1,2,1,25,1.623,0.0
2009,1,2,1,30,1.696,0.0
2009,1,2,1,35,1.782,0.0
2009,1,2,1,40,1.8,0.0
2009,1,2,1,45,1.718,0.0
2009,1,2,1,50,1.599,0.0
2009,1,2,1,55,1.5190000000000001,0.0
2009,1,2,2,0,1.489,0.0
2009,1,2,2,5,1.51,0.0
2009,1,2,2,10,1.528,0.0
2009,1,2,2,15,1.562,0.0
2009,1,2,2,20,1.602,0.0
2009,1,2,2,25,1.647,0.0
2009,1,2,2,30,1.7570000000000001,0.0
2009,1,2,2,35,1.861,0.0
2009,1,2,2,40,1.931,0.0
2009,1,2,2,45,1.946,0.0
2009,1,2,2,50,1.9100000000000001,0.0
2009,1,2,2,55,1.922,0.0
2009,1,2,3,0,1.992,0.0
2009,1,2,3,5,2.093,0.001
2009,1,2,3,10,2.16,0.002
2009,1,2,3,15,2.194,0.002
2009,1,2,3,20,2.215,0.002
2009,1,2,3,25,2.194,0.002
2009,1,2,3,30,2.206,0.002
2009,1,2,3,35,2.203,0.002
2009,1,2,3,40,2.2,0.002
2009,1,2,3,45,2.239,0.003
2009,1,2,3,50,2.218,0.002
2009,1,2,3,55,2.2,0.002
2009,1,2,4,0,2.191,0.002
2009,1,2,4,5,2.1630000000000003,0.002
2009,1,2,4,10,2.181,0.002
2009,1,2,4,15,2.27,0.003
2009,1,2,4,20,2.419,0.005
2009,1,2,4,25,2.557,0.006
2009,1,2,4,30,2.6390000000000002,0.007
2009,1,2,4,35,2.691,0.008
2009,1,2,4,40,2.758,0.008
2009,1,2,4,45,2.868,0.01
2009,1,2,4,50,2.999,0.016
2009,1,2,4,55,3.149,0.031
2009,1,2,5,0,3.277,0.043000000000000003
2009,1,2,5,5,3.414,0.057
2009,1,2,5,10,3.552,0.07
2009,1,2,5,15,3.692,0.084
2009,1,2,5,20,3.845,0.099
2009,1,2,5,25,3.988,0.11800000000000001
2009,1,2,5,30,4.125,0.14100000000000001
2009,1,2,5,35,4.272,0.165
2009,1,2,5,40,4.406,0.188
2009,1,2,5,45,4.553,0.212
2009,1,2,5,50,4.729,0.242
2009,1,2,5,55,4.873,0.266
2009,1,2,6,0,5.001,0.295
2009,1,2,6,5,5.1690000000000005,0.335
2009,1,2,6,10,5.349,0.378
2009,1,2,6,15,5.4990000000000006,0.41300000000000003
2009,1,2,6,20,5.636,0.445
2009,1,2,6,25,5.7090000000000005,0.462
2009,1,2,6,30,5.74,0.46900000000000003
2009,1,2,6,35,5.776,0.47700000000000004
2009,1,2,6,40,5.853,0.496
2009,1,2,6,45,5.941,0.522
2009,1,2,6,50,5.944,0.523
2009,1,2,6,55,5.883,0.504
2009,1,2,7,0,5.822,0.489
2009,1,2,7,5,5.7700000000000005,0.47700000000000004
2009,1,2,7,10,5.715,0.464
2009,1,2,7,15,5.663,0.452
2009,1,2,7,20,5.59,0.435
2009,1,2,7,25,5.578,0.432
2009,1,2,7,30,5.5840000000000005,0.434
2009,1,2,7,35,5.67,0.454
2009,1,2,7,40,5.7620000000000005,0.47600000000000003
2009,1,2,7,45,5.92,0.518
2009,1,2,7,50,6.174,0.596
2009,1,2,7,55,6.464,0.687
2009,1,2,8,0,6.753,0.777
2009,1,2,8,5,7.043,0.882
2009,1,2,8,10,7.321,0.99
2009,1,2,8,15,7.6080000000000005,1.102
2009,1,2,8,20,7.861,1.2
2009,1,2,8,25,8.081,1.285
2009,1,2,8,30,8.267,1.356
2009,1,2,8,35,8.358,1.391
2009,1,2,8,40,8.392,1.403
2009,1,2,8,45,8.474,1.435
2009,1,2,8,50,8.547,1.463
2009,1,2,8,55,8.617,1.489
2009,1,2,9,0,8.651,1.502
2009,1,2,9,5,8.569,1.471
2009,1,2,9,10,8.398,1.405
2009,1,2,9,15,8.26,1.352
2009,1,2,9,20,8.074,1.281
2009,1,2,9,25,7.9190000000000005,1.221
2009,1,2,9,30,7.788,1.17
2009,1,2,9,35,7.6080000000000005,1.099
2009,1,2,9,40,7.476,1.048
2009,1,2,9,45,7.363,1.004
2009,1,2,9,50,7.26,0.964
2009,1,2,9,55,7.208,0.9430000000000001
2009,1,2,10,0,7.141,0.917
2009,1,2,10,5,7.135,0.915
2009,1,2,10,10,7.141,0.917
2009,1,2,10,15,7.123,0.91
2009,1,2,10,20,7.12,0.908
2009,1,2,10,25,7.101,0.901
2009,1,2,10,30,7.0680000000000005,0.887
2009,1,2,10,35,7.053,0.881
2009,1,2,10,40,6.921,0.8290000000000001
2009,1,2,10,45,6.827,0.795
2009,1,2,10,50,6.857,0.804
2009,1,2,10,55,6.918,0.8270000000000001
2009,1,2,11,0,7.013,0.864
2009,1,2,11,5,7.114,0.903
2009,1,2,11,10,7.135,0.911
2009,1,2,11,15,7.126,0.907
2009,1,2,11,20,7.196,0.934
2009,1,2,11,25,7.199,0.935
2009,1,2,11,30,7.205,0.937
2009,1,2,11,35,7.245,0.9520000000000001
2009,1,2,11,40,7.211,0.9390000000000001
2009,1,2,11,45,7.208,0.9380000000000001
2009,1,2,11,50,7.309,0.977
2009,1,2,11,55,7.373,1.0010000000000001
2009,1,2,12,0,7.465,1.037
2009,1,2,12,5,7.486,1.045
2009,1,2,12,10,7.657,1.111
2009,1,2,12,15,7.757000000000001,1.1500000000000001
2009,1,2,12,20,7.739,1.143
2009,1,2,12,25,7.6930000000000005,1.125
2009,1,2,12,30,7.663,1.113
2009,1,2,12,35,7.623,1.097
2009,1,2,12,40,7.632000000000001,1.101
2009,1,2,12,45,7.641,1.104
2009,1,2,12,50,7.62,1.096
2009,1,2,12,55,7.599,1.087
2009,1,2,13,0,7.675,1.117
2009,1,2,13,5,7.779,1.157
2009,1,2,13,10,7.788,1.161
2009,1,2,13,15,7.6930000000000005,1.124
2009,1,2,13,20,7.663,1.112
2009,1,2,13,25,7.614,1.092
2009,1,2,13,30,7.651,1.106
2009,1,2,13,35,7.806,1.167
2009,1,2,13,40,7.953,1.223
2009,1,2,13,45,8.102,1.28
2009,1,2,13,50,8.337,1.37
2009,1,2,13,55,8.441,1.41
2009,1,2,14,0,8.304,1.357
2009,1,2,14,5,8.218,1.323
2009,1,2,14,10,8.099,1.2770000000000001
2009,1,2,14,15,8.005,1.24
2009,1,2,14,20,7.953,1.22
2009,1,2,14,25,7.846,1.178
2009,1,2,14,30,7.772,1.149
2009,1,2,14,35,7.898000000000001,1.197
2009,1,2,14,40,7.9590000000000005,1.221
2009,1,2,14,45,7.995,1.234
2009,1,2,14,50,8.053,1.2570000000000001
2009,1,2,14,55,8.084,1.268
2009,1,2,15,0,8.044,1.2530000000000001
2009,1,2,15,5,7.965,1.222
2009,1,2,15,10,7.947,1.215
2009,1,2,15,15,7.965,1.222
2009,1,2,15,20,8.017,1.242
2009,1,2,15,25,7.9430000000000005,1.213
2009,1,2,15,30,7.888,1.192
2009,1,2,15,35,7.907,1.199
2009,1,2,15,40,7.846,1.175
2009,1,2,15,45,7.6930000000000005,1.115
2009,1,2,15,50,7.562,1.064
2009,1,2,15,55,7.531000000000001,1.052
2009,1,2,16,0,7.538,1.054
2009,1,2,16,5,7.531000000000001,1.051
2009,1,2,16,10,7.455,1.022
2009,1,2,16,15,7.348,0.98
2009,1,2,16,20,7.309,0.964
2009,1,2,16,25,7.202,0.922
2009,1,2,16,30,7.263,0.9460000000000001
2009,1,2,16,35,7.266,0.9470000000000001
2009,1,2,16,40,7.251,0.9400000000000001
2009,1,2,16,45,7.168,0.908
2009,1,2,16,50,7.049,0.861
2009,1,2,16,55,7.013,0.847
2009,1,2,17,0,7.043,0.858
2009,1,2,17,5,7.0,0.841
2009,1,2,17,10,6.912,0.806
2009,1,2,17,15,6.839,0.783
2009,1,2,17,20,6.7410000000000005,0.753
2009,1,2,17,25,6.732,0.75
2009,1,2,17,30,6.7410000000000005,0.752
2009,1,2,17,35,6.851,0.786
2009,1,2,17,40,6.985,0.833
2009,1,2,17,45,7.031000000000001,0.851
2009,1,2,17,50,6.988,0.834
2009,1,2,17,55,6.906000000000001,0.802
2009,1,2,18,0,6.848,0.784
2009,1,2,18,5,6.829,0.778
2009,1,2,18,10,6.836,0.78
2009,1,2,18,15,6.839,0.781
2009,1,2,18,20,6.863,0.788
2009,1,2,18,25,6.805,0.77
2009,1,2,18,30,6.744,0.751
2009,1,2,18,35,6.68,0.731
2009,1,2,18,40,6.591,0.7030000000000001
2009,1,2,18,45,6.485,0.67
2009,1,2,18,50,6.3870000000000005,0.64
2009,1,2,18,55,6.304,0.614
2009,1,2,19,0,6.268,0.603
2009,1,2,19,5,6.25,0.597
2009,1,2,19,10,6.295,0.611
2009,1,2,19,15,6.3500000000000005,0.628
2009,1,2,19,20,6.365,0.633
2009,1,2,19,25,6.439,0.655
2009,1,2,19,30,6.494,0.672
2009,1,2,19,35,6.539,0.686
2009,1,2,19,40,6.6770000000000005,0.728
2009,1,2,19,45,6.915,0.801
2009,1,2,19,50,6.9910000000000005,0.8290000000000001
2009,1,2,19,55,7.104,0.873
2009,1,2,20,0,7.1770000000000005,0.901
2009,1,2,20,5,7.299,0.9490000000000001
2009,1,2,20,10,7.4430000000000005,1.004
2009,1,2,20,15,7.58,1.057
2009,1,2,20,20,7.873,1.17
2009,1,2,20,25,8.163,1.281
2009,1,2,20,30,8.447000000000001,1.3900000000000001
2009,1,2,20,35,8.804,1.5270000000000001
2009,1,2,20,40,9.029,1.6
2009,1,2,20,45,9.118,1.624
2009,1,2,20,50,9.185,1.641
2009,1,2,20,55,9.176,1.639
2009,1,2,21,0,9.124,1.625
2009,1,2,21,5,9.103,1.619
2009,1,2,21,10,9.106,1.62
2009,1,2,21,15,9.106,1.62
2009,1,2,21,20,9.124,1.625
2009,1,2,21,25,9.207,1.647
2009,1,2,21,30,9.313,1.676
2009,1,2,21,35,9.399000000000001,1.699
2009,1,2,21,40,9.496,1.725
2009,1,2,21,45,9.616,1.7570000000000001
2009,1,2,21,50,9.762,1.797
2009,1,2,21,55,9.957,1.842
2009,1,2,22,0,10.11,1.861
2009,1,2,22,5,10.186,1.87
2009,1,2,22,10,10.253,1.8780000000000001
2009,1,2,22,15,10.308,1.885
2009,1,2,22,20,10.375,1.8940000000000001
2009,1,2,22,25,10.479000000000001,1.907
2009,1,2,22,30,10.613,1.924
2009,1,2,22,35,10.775,1.944
2009,1,2,22,40,10.955,1.961
2009,1,2,22,45,11.099,1.967
2009,1,2,22,50,11.285,1.975
2009,1,2,22,55,11.443,1.981
2009,1,2,23,0,11.575000000000001,1.987
2009,1,2,23,5,11.678,1.991
2009,1,2,23,10,11.737,1.993
2009,1,2,23,15,11.77,1.995
2009,1,2,23,20,11.868,1.999
2009,1,2,23,25,12.024000000000001,2.0
2009,1,2,23,30,12.124,2.0
2009,1,2,23,35,12.24,2.0
2009,1,2,23,40,12.344,2.0
2009,1,2,23,45,12.408,2.0
2009,1,2,23,50,12.399000000000001,2.0
2009,1,2,23,55,12.332,2.0
2009,1,3,0,0,12.255,2.0
2009,1,3,0,5,12.24,2.0
2009,1,3,0,10,12.185,2.0
2009,1,3,0,15,12.051,2.0
2009,1,3,0,20,11.865,1.999
2009,1,3,0,25,11.66,1.99
2009,1,3,0,30,11.498000000000001,1.984
2009,1,3,0,35,11.413,1.98
2009,1,3,0,40,11.355,1.978
2009,1,3,0,45,11.276,1.974
2009,1,3,0,50,11.111,1.968
2009,1,3,0,55,10.894,1.959
2009,1,3,1,0,10.662,1.93
2009,1,3,1,5,10.43,1.901
2009,1,3,1,10,10.25,1.879
2009,1,3,1,15,10.26,1.8800000000000001
2009,1,3,1,20,10.153,1.866
2009,1,3,1,25,10.024000000000001,1.851
2009,1,3,1,30,9.927,1.838
2009,1,3,1,35,9.896,1.834
2009,1,3,1,40,9.793000000000001,1.806
2009,1,3,1,45,9.765,1.799
2009,1,3,1,50,9.692,1.7790000000000001
2009,1,3,1,55,9.588000000000001,1.752
2009,1,3,2,0,9.536,1.738
2009,1,3,2,5,9.338000000000001,1.685
2009,1,3,2,10,8.993,1.593
2009,1,3,2,15,8.624,1.463
2009,1,3,2,20,7.703,1.109
2009,1,3,2,25,7.3580000000000005,0.977
2009,1,3,2,30,7.944,1.204
2009,1,3,2,35,9.012,1.599
2009,1,3,2,40,9.943,1.841
2009,1,3,2,45,10.684000000000001,1.934
2009,1,3,2,50,11.071,1.966
2009,1,3,2,55,11.34,1.977
2009,1,3,3,0,11.676,1.991
2009,1,3,3,5,12.237,2.0
2009,1,3,3,10,12.06,2.0
2009,1,3,3,15,12.021,2.0
2009,1,3,3,20,13.312000000000001,2.0
2009,1,3,3,25,13.983,2.0
2009,1,3,3,30,14.352,2.0
2009,1,3,3,35,13.659,2.0
2009,1,3,3,40,12.429,2.0
2009,1,3,3,45,12.784,2.0
2009,1,3,3,50,12.948,2.0
2009,1,3,3,55,12.319,2.0
2009,1,3,4,0,11.755,1.994
2009,1,3,4,5,11.761000000000001,1.995
2009,1,3,4,10,12.484,2.0
2009,1,3,4,15,12.448,2.0
2009,1,3,4,20,11.819,1.997
2009,1,3,4,25,11.807,1.997
2009,1,3,4,30,12.555,2.0
2009,1,3,4,35,13.373000000000001,2.0
2009,1,3,4,40,13.681000000000001,2.0
2009,1,3,4,45,13.309000000000001,2.0
2009,1,3,4,50,12.576,2.0
2009,1,3,4,55,11.795,1.996
2009,1,3,5,0,11.176,1.971
2009,1,3,5,5,10.892,1.959
2009,1,3,5,10,10.812,1.951
2009,1,3,5,15,10.684000000000001,1.935
2009,1,3,5,20,10.495000000000001,1.911
2009,1,3,5,25,10.138,1.867
2009,1,3,5,30,9.729000000000001,1.794
2009,1,3,5,35,9.463000000000001,1.723
2009,1,3,5,40,9.381,1.701
2009,1,3,5,45,9.293000000000001,1.678
2009,1,3,5,50,9.049,1.612
2009,1,3,5,55,8.902000000000001,1.573
2009,1,3,6,0,8.966,1.591
2009,1,3,6,5,9.238,1.6640000000000001
2009,1,3,6,10,9.717,1.793
2009,1,3,6,15,10.23,1.8800000000000001
2009,1,3,6,20,10.416,1.903
2009,1,3,6,25,10.254,1.883
2009,1,3,6,30,9.769,1.808
2009,1,3,6,35,9.332,1.691
2009,1,3,6,40,9.281,1.677
2009,1,3,6,45,9.571,1.756
2009,1,3,6,50,9.983,1.85
2009,1,3,6,55,10.474,1.9120000000000001
2009,1,3,7,0,10.999,1.965
2009,1,3,7,5,11.383000000000001,1.981
2009,1,3,7,10,11.478,1.985
2009,1,3,7,15,11.368,1.98
2009,1,3,7,20,11.209,1.974
2009,1,3,7,25,11.078,1.969
2009,1,3,7,30,11.011000000000001,1.966
2009,1,3,7,35,10.962,1.964
2009,1,3,7,40,10.913,1.962
2009,1,3,7,45,10.870000000000001,1.96
2009,1,3,7,50,10.879,1.961
2009,1,3,7,55,11.002,1.966
2009,1,3,8,0,11.255,1.976
2009,1,3,8,5,11.587,1.99
2009,1,3,8,10,11.877,2.0
2009,1,3,8,15,12.124,2.0
2009,1,3,8,20,12.298,2.0
2009,1,3,8,25,12.408,2.0
2009,1,3,8,30,12.524000000000001,2.0
2009,1,3,8,35,12.637,2.0
2009,1,3,8,40,12.71,2.0
2009,1,3,8,45,12.713000000000001,2.0
2009,1,3,8,50,12.625,2.0
2009,1,3,8,55,12.552,2.0
