SiteID, 70784.0,Site Timezone,-5.0,Data Timezone,0
Longitude, -75.000671
Latitude, 40.016705
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2008,1,1,0,0,3.781,0.088
2008,1,1,0,5,3.701,0.08
2008,1,1,0,10,3.738,0.084
2008,1,1,0,15,3.823,0.092
2008,1,1,0,20,3.918,0.101
2008,1,1,0,25,3.915,0.101
2008,1,1,0,30,3.7720000000000002,0.08700000000000001
2008,1,1,0,35,3.448,0.056
2008,1,1,0,40,2.96,0.01
2008,1,1,0,45,2.496,0.005
2008,1,1,0,50,2.246,0.002
2008,1,1,0,55,2.2,0.002
2008,1,1,1,0,2.322,0.003
2008,1,1,1,5,2.536,0.006
2008,1,1,1,10,2.728,0.008
2008,1,1,1,15,2.838,0.009000000000000001
2008,1,1,1,20,2.865,0.009000000000000001
2008,1,1,1,25,2.908,0.01
2008,1,1,1,30,3.048,0.018000000000000002
2008,1,1,1,35,3.112,0.024
2008,1,1,1,40,3.134,0.026000000000000002
2008,1,1,1,45,3.186,0.031
2008,1,1,1,50,3.1950000000000003,0.032
2008,1,1,1,55,3.146,0.027
2008,1,1,2,0,3.1790000000000003,0.03
2008,1,1,2,5,3.338,0.046
2008,1,1,2,10,3.537,0.065
2008,1,1,2,15,3.7110000000000003,0.081
2008,1,1,2,20,3.811,0.091
2008,1,1,2,25,3.863,0.096
2008,1,1,2,30,3.97,0.107
2008,1,1,2,35,4.107,0.13
2008,1,1,2,40,4.205,0.146
2008,1,1,2,45,4.284,0.159
2008,1,1,2,50,4.385,0.176
2008,1,1,2,55,4.522,0.199
2008,1,1,3,0,4.672,0.224
2008,1,1,3,5,4.782,0.242
2008,1,1,3,10,4.843,0.252
2008,1,1,3,15,4.87,0.256
2008,1,1,3,20,4.916,0.264
2008,1,1,3,25,5.032,0.289
2008,1,1,3,30,5.239,0.337
2008,1,1,3,35,5.447,0.386
2008,1,1,3,40,5.572,0.41500000000000004
2008,1,1,3,45,5.59,0.419
2008,1,1,3,50,5.468,0.391
2008,1,1,3,55,5.246,0.339
2008,1,1,4,0,5.026,0.28700000000000003
2008,1,1,4,5,4.809,0.246
2008,1,1,4,10,4.751,0.23700000000000002
2008,1,1,4,15,4.8180000000000005,0.248
2008,1,1,4,20,4.8950000000000005,0.261
2008,1,1,4,25,4.934,0.267
2008,1,1,4,30,5.0840000000000005,0.302
2008,1,1,4,35,5.362,0.367
2008,1,1,4,40,5.679,0.441
2008,1,1,4,45,6.002,0.521
2008,1,1,4,50,6.555,0.6910000000000001
2008,1,1,4,55,6.9510000000000005,0.8140000000000001
2008,1,1,5,0,7.251,0.93
2008,1,1,5,5,7.556,1.047
2008,1,1,5,10,7.769,1.1300000000000001
2008,1,1,5,15,7.897,1.179
2008,1,1,5,20,7.998,1.218
2008,1,1,5,25,8.017,1.225
2008,1,1,5,30,7.937,1.195
2008,1,1,5,35,7.846,1.16
2008,1,1,5,40,7.772,1.1320000000000001
2008,1,1,5,45,7.793,1.141
2008,1,1,5,50,7.87,1.171
2008,1,1,5,55,7.745,1.124
2008,1,1,6,0,7.7170000000000005,1.113
2008,1,1,6,5,7.827,1.155
2008,1,1,6,10,8.001,1.221
2008,1,1,6,15,8.184000000000001,1.291
2008,1,1,6,20,8.364,1.36
2008,1,1,6,25,8.581,1.443
2008,1,1,6,30,8.825000000000001,1.537
2008,1,1,6,35,9.121,1.6260000000000001
2008,1,1,6,40,9.429,1.707
2008,1,1,6,45,9.78,1.801
2008,1,1,6,50,10.083,1.856
2008,1,1,6,55,10.284,1.881
2008,1,1,7,0,10.376,1.893
2008,1,1,7,5,10.421,1.899
2008,1,1,7,10,10.44,1.901
2008,1,1,7,15,10.406,1.897
2008,1,1,7,20,10.611,1.922
2008,1,1,7,25,10.663,1.929
2008,1,1,7,30,10.714,1.935
2008,1,1,7,35,10.827,1.949
2008,1,1,7,40,10.925,1.96
2008,1,1,7,45,10.998000000000001,1.963
2008,1,1,7,50,11.09,1.967
2008,1,1,7,55,11.157,1.969
2008,1,1,8,0,11.215,1.972
2008,1,1,8,5,11.254,1.973
2008,1,1,8,10,11.276,1.974
2008,1,1,8,15,11.297,1.975
2008,1,1,8,20,11.355,1.978
2008,1,1,8,25,11.416,1.98
2008,1,1,8,30,11.450000000000001,1.982
2008,1,1,8,35,11.438,1.981
2008,1,1,8,40,11.435,1.981
2008,1,1,8,45,11.407,1.98
2008,1,1,8,50,11.392,1.979
2008,1,1,8,55,11.343,1.977
2008,1,1,9,0,11.306000000000001,1.976
2008,1,1,9,5,11.267,1.974
2008,1,1,9,10,11.218,1.972
2008,1,1,9,15,11.175,1.97
2008,1,1,9,20,11.187,1.971
2008,1,1,9,25,11.181000000000001,1.97
2008,1,1,9,30,11.212,1.972
2008,1,1,9,35,11.23,1.972
2008,1,1,9,40,11.242,1.973
2008,1,1,9,45,11.236,1.973
2008,1,1,9,50,11.23,1.972
2008,1,1,9,55,11.239,1.973
2008,1,1,10,0,11.279,1.974
2008,1,1,10,5,11.325000000000001,1.976
2008,1,1,10,10,11.389000000000001,1.979
2008,1,1,10,15,11.459,1.982
2008,1,1,10,20,11.538,1.985
2008,1,1,10,25,11.547,1.985
2008,1,1,10,30,11.581,1.987
2008,1,1,10,35,11.623000000000001,1.988
2008,1,1,10,40,11.678,1.991
2008,1,1,10,45,11.73,1.993
2008,1,1,10,50,11.745000000000001,1.993
2008,1,1,10,55,11.84,1.997
2008,1,1,11,0,11.898,2.0
2008,1,1,11,5,11.901,2.0
2008,1,1,11,10,11.812,1.996
2008,1,1,11,15,11.703,1.991
2008,1,1,11,20,11.565,1.986
2008,1,1,11,25,11.4,1.979
2008,1,1,11,30,11.226,1.972
2008,1,1,11,35,11.101,1.967
2008,1,1,11,40,10.921,1.959
2008,1,1,11,45,10.735,1.937
2008,1,1,11,50,10.592,1.919
2008,1,1,11,55,10.461,1.903
2008,1,1,12,0,10.452,1.9020000000000001
2008,1,1,12,5,10.434000000000001,1.899
2008,1,1,12,10,10.476,1.905
2008,1,1,12,15,10.696,1.932
2008,1,1,12,20,10.934000000000001,1.96
2008,1,1,12,25,11.145,1.968
2008,1,1,12,30,11.328,1.976
2008,1,1,12,35,11.377,1.978
2008,1,1,12,40,11.34,1.976
2008,1,1,12,45,11.261000000000001,1.973
2008,1,1,12,50,11.117,1.967
2008,1,1,12,55,10.839,1.949
2008,1,1,13,0,10.449,1.901
2008,1,1,13,5,10.08,1.855
2008,1,1,13,10,9.762,1.792
2008,1,1,13,15,9.567,1.74
2008,1,1,13,20,9.469,1.713
2008,1,1,13,25,9.357,1.682
2008,1,1,13,30,9.228,1.647
2008,1,1,13,35,9.097,1.612
2008,1,1,13,40,9.027000000000001,1.593
2008,1,1,13,45,9.003,1.586
2008,1,1,13,50,9.088000000000001,1.608
2008,1,1,13,55,8.99,1.582
2008,1,1,14,0,8.825000000000001,1.524
2008,1,1,14,5,8.596,1.436
2008,1,1,14,10,8.367,1.347
2008,1,1,14,15,8.084,1.239
2008,1,1,14,20,7.861,1.153
2008,1,1,14,25,7.8180000000000005,1.1360000000000001
2008,1,1,14,30,7.986,1.2
2008,1,1,14,35,8.014,1.21
2008,1,1,14,40,7.9430000000000005,1.183
2008,1,1,14,45,7.8180000000000005,1.135
2008,1,1,14,50,7.547000000000001,1.031
2008,1,1,14,55,7.229,0.909
2008,1,1,15,0,6.976,0.811
2008,1,1,15,5,7.1080000000000005,0.862
2008,1,1,15,10,7.532,1.026
2008,1,1,15,15,8.13,1.2550000000000001
2008,1,1,15,20,8.585,1.428
2008,1,1,15,25,8.823,1.518
2008,1,1,15,30,9.042,1.591
2008,1,1,15,35,9.094,1.605
2008,1,1,15,40,8.841,1.524
2008,1,1,15,45,8.712,1.475
2008,1,1,15,50,8.035,1.217
2008,1,1,15,55,7.147,0.875
2008,1,1,16,0,6.338,0.613
2008,1,1,16,5,6.259,0.589
2008,1,1,16,10,6.17,0.562
2008,1,1,16,15,6.045,0.523
2008,1,1,16,20,6.146,0.554
2008,1,1,16,25,6.182,0.5660000000000001
2008,1,1,16,30,6.118,0.546
2008,1,1,16,35,5.743,0.448
2008,1,1,16,40,5.517,0.395
2008,1,1,16,45,5.526,0.397
2008,1,1,16,50,5.7620000000000005,0.452
2008,1,1,16,55,6.2620000000000005,0.589
2008,1,1,17,0,6.711,0.726
2008,1,1,17,5,6.86,0.772
2008,1,1,17,10,6.768,0.744
2008,1,1,17,15,6.558,0.679
2008,1,1,17,20,6.378,0.624
2008,1,1,17,25,6.311,0.603
2008,1,1,17,30,6.418,0.635
2008,1,1,17,35,6.683,0.716
2008,1,1,17,40,6.869,0.772
2008,1,1,17,45,6.796,0.75
2008,1,1,17,50,6.7780000000000005,0.744
2008,1,1,17,55,7.101,0.852
2008,1,1,18,0,7.394,0.964
2008,1,1,18,5,7.718,1.088
2008,1,1,18,10,8.185,1.266
2008,1,1,18,15,8.633000000000001,1.436
2008,1,1,18,20,8.825000000000001,1.5090000000000001
2008,1,1,18,25,8.789,1.495
2008,1,1,18,30,8.761000000000001,1.484
2008,1,1,18,35,8.792,1.496
2008,1,1,18,40,8.798,1.498
2008,1,1,18,45,8.902000000000001,1.538
2008,1,1,18,50,9.045,1.586
2008,1,1,18,55,9.137,1.61
2008,1,1,19,0,9.128,1.608
2008,1,1,19,5,9.067,1.592
2008,1,1,19,10,9.07,1.593
2008,1,1,19,15,9.17,1.62
2008,1,1,19,20,9.262,1.645
2008,1,1,19,25,9.274000000000001,1.6480000000000001
2008,1,1,19,30,9.231,1.637
2008,1,1,19,35,9.176,1.622
2008,1,1,19,40,9.143,1.613
2008,1,1,19,45,9.1,1.602
2008,1,1,19,50,9.113,1.605
2008,1,1,19,55,9.427,1.689
2008,1,1,20,0,9.790000000000001,1.786
2008,1,1,20,5,9.878,1.81
2008,1,1,20,10,9.781,1.784
2008,1,1,20,15,9.958,1.831
2008,1,1,20,20,10.370000000000001,1.885
2008,1,1,20,25,10.489,1.9000000000000001
2008,1,1,20,30,10.385,1.887
2008,1,1,20,35,10.263,1.872
2008,1,1,20,40,10.055,1.846
2008,1,1,20,45,9.964,1.835
2008,1,1,20,50,10.095,1.852
2008,1,1,20,55,10.254,1.872
2008,1,1,21,0,10.391,1.889
2008,1,1,21,5,10.464,1.8980000000000001
2008,1,1,21,10,10.425,1.893
2008,1,1,21,15,10.403,1.891
2008,1,1,21,20,10.364,1.8860000000000001
2008,1,1,21,25,10.41,1.8920000000000001
2008,1,1,21,30,10.608,1.917
2008,1,1,21,35,10.8,1.941
2008,1,1,21,40,11.087,1.965
2008,1,1,21,45,11.008000000000001,1.961
2008,1,1,21,50,11.054,1.963
2008,1,1,21,55,11.243,1.971
2008,1,1,22,0,11.487,1.981
2008,1,1,22,5,11.768,1.993
2008,1,1,22,10,11.984,2.0
2008,1,1,22,15,12.155000000000001,2.0
2008,1,1,22,20,12.189,2.0
2008,1,1,22,25,11.972,2.0
2008,1,1,22,30,11.609,1.986
2008,1,1,22,35,11.212,1.97
2008,1,1,22,40,10.763,1.937
2008,1,1,22,45,10.284,1.8780000000000001
2008,1,1,22,50,9.897,1.824
2008,1,1,22,55,9.714,1.7750000000000001
2008,1,1,23,0,9.723,1.778
2008,1,1,23,5,10.022,1.846
2008,1,1,23,10,10.654,1.925
2008,1,1,23,15,11.27,1.973
2008,1,1,23,20,11.35,1.976
2008,1,1,23,25,11.319,1.975
2008,1,1,23,30,11.472,1.981
2008,1,1,23,35,11.701,1.991
2008,1,1,23,40,11.984,2.0
2008,1,1,23,45,12.225,2.0
2008,1,1,23,50,12.054,2.0
2008,1,1,23,55,11.453,1.981
2008,1,2,0,0,11.438,1.98
2008,1,2,0,5,11.343,1.976
2008,1,2,0,10,11.249,1.972
2008,1,2,0,15,11.267,1.973
2008,1,2,0,20,11.481,1.982
2008,1,2,0,25,11.795,1.995
2008,1,2,0,30,11.822000000000001,1.996
2008,1,2,0,35,11.679,1.99
2008,1,2,0,40,11.416,1.98
2008,1,2,0,45,11.114,1.967
2008,1,2,0,50,10.977,1.962
2008,1,2,0,55,11.243,1.972
2008,1,2,1,0,11.661,1.99
2008,1,2,1,5,11.755,1.994
2008,1,2,1,10,11.725,1.992
2008,1,2,1,15,11.755,1.994
2008,1,2,1,20,11.78,1.995
2008,1,2,1,25,11.795,1.995
2008,1,2,1,30,11.868,1.998
2008,1,2,1,35,11.676,1.991
2008,1,2,1,40,11.169,1.97
2008,1,2,1,45,10.889,1.957
2008,1,2,1,50,10.745000000000001,1.939
2008,1,2,1,55,10.519,1.911
2008,1,2,2,0,10.284,1.8820000000000001
2008,1,2,2,5,10.385,1.895
2008,1,2,2,10,10.705,1.935
2008,1,2,2,15,10.974,1.962
2008,1,2,2,20,11.182,1.97
2008,1,2,2,25,11.313,1.976
2008,1,2,2,30,11.276,1.974
2008,1,2,2,35,11.065,1.966
2008,1,2,2,40,10.843,1.952
2008,1,2,2,45,10.709,1.936
2008,1,2,2,50,10.733,1.939
2008,1,2,2,55,10.745000000000001,1.94
2008,1,2,3,0,10.642,1.928
2008,1,2,3,5,10.544,1.915
2008,1,2,3,10,10.446,1.903
2008,1,2,3,15,10.352,1.891
2008,1,2,3,20,10.346,1.891
2008,1,2,3,25,10.403,1.8980000000000001
2008,1,2,3,30,10.449,1.9040000000000001
2008,1,2,3,35,10.519,1.9120000000000001
2008,1,2,3,40,10.559000000000001,1.917
2008,1,2,3,45,10.51,1.911
2008,1,2,3,50,10.495000000000001,1.9100000000000001
2008,1,2,3,55,10.562,1.9180000000000001
2008,1,2,4,0,10.599,1.922
2008,1,2,4,5,10.599,1.923
2008,1,2,4,10,10.58,1.92
2008,1,2,4,15,10.602,1.923
2008,1,2,4,20,10.577,1.92
2008,1,2,4,25,10.507,1.911
2008,1,2,4,30,10.428,1.901
2008,1,2,4,35,10.367,1.8940000000000001
2008,1,2,4,40,10.303,1.8860000000000001
2008,1,2,4,45,10.211,1.875
2008,1,2,4,50,10.065,1.856
2008,1,2,4,55,9.83,1.818
2008,1,2,5,0,9.598,1.756
2008,1,2,5,5,9.427,1.71
2008,1,2,5,10,9.403,1.703
2008,1,2,5,15,9.579,1.7510000000000001
2008,1,2,5,20,9.854000000000001,1.824
2008,1,2,5,25,10.065,1.856
2008,1,2,5,30,10.153,1.868
2008,1,2,5,35,10.053,1.855
2008,1,2,5,40,9.851,1.824
2008,1,2,5,45,9.747,1.796
2008,1,2,5,50,9.842,1.822
2008,1,2,5,55,9.982000000000001,1.846
2008,1,2,6,0,10.028,1.852
2008,1,2,6,5,9.997,1.848
2008,1,2,6,10,9.979000000000001,1.846
2008,1,2,6,15,9.946,1.842
2008,1,2,6,20,9.875,1.831
2008,1,2,6,25,9.757,1.8
2008,1,2,6,30,9.631,1.766
2008,1,2,6,35,9.549,1.744
2008,1,2,6,40,9.464,1.721
2008,1,2,6,45,9.424,1.711
2008,1,2,6,50,9.573,1.7510000000000001
2008,1,2,6,55,9.83,1.82
2008,1,2,7,0,10.034,1.854
2008,1,2,7,5,10.181000000000001,1.872
2008,1,2,7,10,10.388,1.8980000000000001
2008,1,2,7,15,10.709,1.938
2008,1,2,7,20,11.008000000000001,1.964
2008,1,2,7,25,11.197000000000001,1.972
2008,1,2,7,30,11.221,1.973
2008,1,2,7,35,11.124,1.969
2008,1,2,7,40,10.986,1.963
2008,1,2,7,45,10.870000000000001,1.958
2008,1,2,7,50,10.76,1.945
2008,1,2,7,55,10.706,1.938
2008,1,2,8,0,10.718,1.939
2008,1,2,8,5,10.782,1.948
2008,1,2,8,10,10.843,1.955
2008,1,2,8,15,10.965,1.963
2008,1,2,8,20,11.136000000000001,1.97
2008,1,2,8,25,11.239,1.974
2008,1,2,8,30,11.267,1.975
2008,1,2,8,35,11.304,1.977
2008,1,2,8,40,11.291,1.976
2008,1,2,8,45,11.191,1.972
2008,1,2,8,50,11.111,1.969
2008,1,2,8,55,11.099,1.968
2008,1,2,9,0,11.142,1.97
2008,1,2,9,5,11.114,1.969
2008,1,2,9,10,11.044,1.966
2008,1,2,9,15,10.98,1.964
2008,1,2,9,20,10.879,1.959
2008,1,2,9,25,10.794,1.95
2008,1,2,9,30,10.818,1.953
2008,1,2,9,35,10.849,1.957
2008,1,2,9,40,10.772,1.948
2008,1,2,9,45,10.72,1.941
2008,1,2,9,50,10.614,1.928
2008,1,2,9,55,10.379,1.899
2008,1,2,10,0,10.141,1.869
2008,1,2,10,5,10.003,1.852
2008,1,2,10,10,9.976,1.849
2008,1,2,10,15,10.144,1.87
2008,1,2,10,20,10.107000000000001,1.865
2008,1,2,10,25,9.878,1.837
2008,1,2,10,30,9.796,1.816
2008,1,2,10,35,9.9,1.839
2008,1,2,10,40,9.918000000000001,1.842
2008,1,2,10,45,9.78,1.812
2008,1,2,10,50,9.432,1.719
2008,1,2,10,55,8.856,1.561
2008,1,2,11,0,8.688,1.497
2008,1,2,11,5,8.932,1.585
2008,1,2,11,10,9.372,1.703
2008,1,2,11,15,9.802,1.82
2008,1,2,11,20,10.217,1.8800000000000001
2008,1,2,11,25,10.617,1.93
2008,1,2,11,30,10.687,1.939
2008,1,2,11,35,10.485,1.9140000000000001
2008,1,2,11,40,10.302,1.891
2008,1,2,11,45,10.165000000000001,1.874
2008,1,2,11,50,10.104000000000001,1.866
2008,1,2,11,55,10.159,1.873
2008,1,2,12,0,10.235,1.883
2008,1,2,12,5,10.281,1.889
2008,1,2,12,10,10.397,1.9040000000000001
2008,1,2,12,15,10.519,1.919
2008,1,2,12,20,10.589,1.928
2008,1,2,12,25,10.641,1.935
2008,1,2,12,30,10.678,1.939
2008,1,2,12,35,10.687,1.941
2008,1,2,12,40,10.742,1.948
2008,1,2,12,45,10.879,1.961
2008,1,2,12,50,11.276,1.977
2008,1,2,12,55,11.526,1.988
2008,1,2,13,0,11.545,1.988
2008,1,2,13,5,11.493,1.986
2008,1,2,13,10,11.337,1.98
2008,1,2,13,15,11.27,1.977
2008,1,2,13,20,11.264,1.977
2008,1,2,13,25,11.148,1.972
2008,1,2,13,30,10.842,1.959
2008,1,2,13,35,10.659,1.938
2008,1,2,13,40,10.559000000000001,1.925
2008,1,2,13,45,10.424,1.9080000000000001
2008,1,2,13,50,10.36,1.9000000000000001
2008,1,2,13,55,10.358,1.9000000000000001
2008,1,2,14,0,10.446,1.911
2008,1,2,14,5,10.605,1.931
2008,1,2,14,10,10.788,1.954
2008,1,2,14,15,10.98,1.965
2008,1,2,14,20,11.114,1.971
2008,1,2,14,25,11.215,1.975
2008,1,2,14,30,11.243,1.976
2008,1,2,14,35,11.197000000000001,1.974
2008,1,2,14,40,11.178,1.973
2008,1,2,14,45,11.157,1.973
2008,1,2,14,50,11.154,1.972
2008,1,2,14,55,11.142,1.972
2008,1,2,15,0,11.188,1.974
2008,1,2,15,5,11.23,1.976
2008,1,2,15,10,11.215,1.975
2008,1,2,15,15,11.200000000000001,1.974
2008,1,2,15,20,11.197000000000001,1.974
2008,1,2,15,25,11.258000000000001,1.977
2008,1,2,15,30,11.389000000000001,1.982
2008,1,2,15,35,11.545,1.989
2008,1,2,15,40,11.648,1.993
2008,1,2,15,45,11.639000000000001,1.993
2008,1,2,15,50,11.553,1.989
2008,1,2,15,55,11.367,1.981
2008,1,2,16,0,11.099,1.97
2008,1,2,16,5,10.812,1.958
2008,1,2,16,10,10.546,1.924
2008,1,2,16,15,10.367,1.9020000000000001
2008,1,2,16,20,10.3,1.893
2008,1,2,16,25,10.348,1.899
2008,1,2,16,30,10.504,1.919
2008,1,2,16,35,10.724,1.947
2008,1,2,16,40,10.950000000000001,1.964
2008,1,2,16,45,11.120000000000001,1.971
2008,1,2,16,50,11.221,1.975
2008,1,2,16,55,11.294,1.978
2008,1,2,17,0,11.389000000000001,1.982
2008,1,2,17,5,11.505,1.987
2008,1,2,17,10,11.615,1.992
2008,1,2,17,15,11.703,1.995
2008,1,2,17,20,11.78,1.999
2008,1,2,17,25,11.835,2.0
2008,1,2,17,30,11.88,2.0
2008,1,2,17,35,11.908,2.0
2008,1,2,17,40,11.944,2.0
2008,1,2,17,45,11.984,2.0
2008,1,2,17,50,12.045,2.0
2008,1,2,17,55,12.125,2.0
2008,1,2,18,0,12.21,2.0
2008,1,2,18,5,12.268,2.0
2008,1,2,18,10,12.314,2.0
2008,1,2,18,15,12.332,2.0
2008,1,2,18,20,12.338000000000001,2.0
2008,1,2,18,25,12.344,2.0
2008,1,2,18,30,12.347,2.0
2008,1,2,18,35,12.36,2.0
2008,1,2,18,40,12.375,2.0
2008,1,2,18,45,12.396,2.0
2008,1,2,18,50,12.433,2.0
2008,1,2,18,55,12.488,2.0
2008,1,2,19,0,12.527000000000001,2.0
2008,1,2,19,5,12.555,2.0
2008,1,2,19,10,12.564,2.0
2008,1,2,19,15,12.585,2.0
2008,1,2,19,20,12.613,2.0
2008,1,2,19,25,12.683,2.0
2008,1,2,19,30,12.796000000000001,2.0
2008,1,2,19,35,12.936,2.0
2008,1,2,19,40,13.083,2.0
2008,1,2,19,45,13.193,2.0
2008,1,2,19,50,13.272,2.0
2008,1,2,19,55,13.345,2.0
2008,1,2,20,0,13.397,2.0
2008,1,2,20,5,13.446,2.0
2008,1,2,20,10,13.504,2.0
2008,1,2,20,15,13.534,2.0
2008,1,2,20,20,13.485,2.0
2008,1,2,20,25,13.421000000000001,2.0
2008,1,2,20,30,13.348,2.0
2008,1,2,20,35,13.26,2.0
2008,1,2,20,40,13.195,2.0
2008,1,2,20,45,13.192,2.0
2008,1,2,20,50,13.168000000000001,2.0
2008,1,2,20,55,13.174,2.0
2008,1,2,21,0,13.171000000000001,2.0
2008,1,2,21,5,13.049,2.0
2008,1,2,21,10,13.028,2.0
2008,1,2,21,15,13.11,2.0
2008,1,2,21,20,13.116,2.0
2008,1,2,21,25,13.165000000000001,2.0
2008,1,2,21,30,13.22,2.0
2008,1,2,21,35,13.281,2.0
2008,1,2,21,40,13.317,2.0
2008,1,2,21,45,13.278,2.0
2008,1,2,21,50,13.146,2.0
2008,1,2,21,55,12.908,2.0
2008,1,2,22,0,12.774000000000001,2.0
2008,1,2,22,5,12.719,2.0
2008,1,2,22,10,12.661,2.0
2008,1,2,22,15,12.619,2.0
2008,1,2,22,20,12.564,2.0
2008,1,2,22,25,12.57,2.0
2008,1,2,22,30,12.521,2.0
2008,1,2,22,35,12.423,2.0
2008,1,2,22,40,12.347,2.0
2008,1,2,22,45,12.375,2.0
2008,1,2,22,50,12.454,2.0
2008,1,2,22,55,12.558,2.0
2008,1,2,23,0,12.659,2.0
2008,1,2,23,5,12.689,2.0
2008,1,2,23,10,12.668000000000001,2.0
2008,1,2,23,15,12.6,2.0
2008,1,2,23,20,12.549,2.0
2008,1,2,23,25,12.494,2.0
2008,1,2,23,30,12.469,2.0
2008,1,2,23,35,12.475,2.0
2008,1,2,23,40,12.506,2.0
2008,1,2,23,45,12.558,2.0
2008,1,2,23,50,12.625,2.0
2008,1,2,23,55,12.686,2.0
2008,1,3,0,0,12.744,2.0
2008,1,3,0,5,12.448,2.0
2008,1,3,0,10,12.46,2.0
2008,1,3,0,15,12.485,2.0
2008,1,3,0,20,12.445,2.0
2008,1,3,0,25,12.396,2.0
2008,1,3,0,30,12.341000000000001,2.0
2008,1,3,0,35,12.280000000000001,2.0
2008,1,3,0,40,12.189,2.0
2008,1,3,0,45,12.079,2.0
2008,1,3,0,50,11.948,2.0
2008,1,3,0,55,11.804,2.0
2008,1,3,1,0,11.698,2.0
2008,1,3,1,5,11.621,1.997
2008,1,3,1,10,11.53,1.993
2008,1,3,1,15,11.453,1.99
2008,1,3,1,20,11.383000000000001,1.987
2008,1,3,1,25,11.295,1.983
2008,1,3,1,30,11.154,1.977
2008,1,3,1,35,11.008000000000001,1.971
2008,1,3,1,40,10.892,1.966
2008,1,3,1,45,10.834,1.964
2008,1,3,1,50,10.791,1.962
2008,1,3,1,55,10.73,1.96
2008,1,3,2,0,10.666,1.953
2008,1,3,2,5,10.639,1.95
2008,1,3,2,10,10.620000000000001,1.948
2008,1,3,2,15,10.605,1.946
2008,1,3,2,20,10.605,1.946
2008,1,3,2,25,10.63,1.949
2008,1,3,2,30,10.663,1.953
2008,1,3,2,35,10.694,1.957
2008,1,3,2,40,10.672,1.955
2008,1,3,2,45,10.608,1.946
2008,1,3,2,50,10.553,1.939
2008,1,3,2,55,10.489,1.931
2008,1,3,3,0,10.401,1.92
2008,1,3,3,5,10.318,1.9100000000000001
2008,1,3,3,10,10.263,1.903
2008,1,3,3,15,10.266,1.903
2008,1,3,3,20,10.263,1.903
2008,1,3,3,25,10.217,1.897
2008,1,3,3,30,10.15,1.889
2008,1,3,3,35,10.092,1.881
2008,1,3,3,40,10.041,1.875
2008,1,3,3,45,10.01,1.871
2008,1,3,3,50,10.028,1.873
2008,1,3,3,55,10.059000000000001,1.877
2008,1,3,4,0,10.096,1.8820000000000001
2008,1,3,4,5,10.15,1.889
2008,1,3,4,10,10.181000000000001,1.893
2008,1,3,4,15,10.227,1.899
2008,1,3,4,20,10.288,1.907
2008,1,3,4,25,10.33,1.9120000000000001
2008,1,3,4,30,10.297,1.9080000000000001
2008,1,3,4,35,10.214,1.8980000000000001
2008,1,3,4,40,10.101,1.883
2008,1,3,4,45,9.967,1.866
2008,1,3,4,50,9.833,1.849
2008,1,3,4,55,9.711,1.832
2008,1,3,5,0,9.595,1.801
2008,1,3,5,5,9.485,1.7710000000000001
2008,1,3,5,10,9.393,1.746
2008,1,3,5,15,9.317,1.725
2008,1,3,5,20,9.244,1.705
2008,1,3,5,25,9.177,1.687
2008,1,3,5,30,9.146,1.678
2008,1,3,5,35,9.088000000000001,1.663
2008,1,3,5,40,9.0,1.639
2008,1,3,5,45,8.911,1.615
2008,1,3,5,50,8.817,1.589
2008,1,3,5,55,8.756,1.572
2008,1,3,6,0,8.658,1.536
2008,1,3,6,5,8.539,1.489
2008,1,3,6,10,8.423,1.444
2008,1,3,6,15,8.325,1.4060000000000001
2008,1,3,6,20,8.24,1.373
2008,1,3,6,25,8.106,1.321
2008,1,3,6,30,7.968,1.2670000000000001
2008,1,3,6,35,7.868,1.228
2008,1,3,6,40,7.755,1.184
2008,1,3,6,45,7.642,1.139
2008,1,3,6,50,7.553,1.105
2008,1,3,6,55,7.465,1.07
2008,1,3,7,0,7.3950000000000005,1.042
2008,1,3,7,5,7.407,1.047
2008,1,3,7,10,7.413,1.05
2008,1,3,7,15,7.416,1.051
2008,1,3,7,20,7.426,1.055
2008,1,3,7,25,7.505,1.086
2008,1,3,7,30,7.651,1.145
2008,1,3,7,35,7.831,1.216
2008,1,3,7,40,8.002,1.282
2008,1,3,7,45,8.176,1.351
2008,1,3,7,50,8.377,1.429
2008,1,3,7,55,8.545,1.495
2008,1,3,8,0,8.716,1.562
2008,1,3,8,5,8.865,1.605
2008,1,3,8,10,8.899000000000001,1.614
2008,1,3,8,15,8.908,1.617
2008,1,3,8,20,8.844,1.6
2008,1,3,8,25,8.758000000000001,1.576
2008,1,3,8,30,8.676,1.547
2008,1,3,8,35,8.548,1.497
2008,1,3,8,40,8.459,1.463
2008,1,3,8,45,8.493,1.476
2008,1,3,8,50,8.603,1.5190000000000001
2008,1,3,8,55,8.792,1.586
2008,1,3,9,0,8.899000000000001,1.616
2008,1,3,9,5,8.756,1.577
2008,1,3,9,10,8.807,1.591
2008,1,3,9,15,8.905,1.618
2008,1,3,9,20,8.874,1.61
2008,1,3,9,25,8.877,1.61
2008,1,3,9,30,8.725,1.568
2008,1,3,9,35,8.383000000000001,1.435
2008,1,3,9,40,7.971,1.274
2008,1,3,9,45,7.651,1.1480000000000001
2008,1,3,9,50,7.514,1.094
2008,1,3,9,55,7.572,1.117
2008,1,3,10,0,7.774,1.197
2008,1,3,10,5,8.03,1.298
